============================== SRIM-2008.04 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(5 MeV) ==> Xe gas( 25.3 mm) ============================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 9983  1 .4487745E+07   2540000E+02  .2799E+07 -.1451E+07   .9976856  .0594978 -.0329171
T 9984  1 .4489082E+07   2540000E+02 -.2361E+07 -.4661E+06   .9996305 -.0222101 -.0156718
T 9985  1 .4502235E+07   2540000E+02  .1948E+07  .1395E+07   .9982978 -.0362915  .0456552
T 9986  1 .4542315E+07   2540000E+02  .3229E+07  .1050E+07   .9987021  .0490279  .0137997
T 9987  1 .4511512E+07   2540000E+02 -.8504E+07 -.5802E+06   .9991005 -.0330939  .0265122
T 9988  1 .4474117E+07   2540000E+02 -.2233E+07 -.4709E+07   .9996486 -.0004034  .0265064
T 9989  1 .4464344E+07   2540000E+02 -.1895E+07  .5152E+07   .9989406 -.0404747  .0218983
T 9990  1 .4471554E+07   2540000E+02 -.2120E+06  .4082E+07   .9996187  .0217266  .0170408
T 9991  1 .4531462E+07   2540000E+02 -.1317E+08  .1375E+07   .9947349 -.1016726  .0128505
T 9992  1 .4460827E+07   2540000E+02  .2346E+07  .3074E+07   .9986299 -.0072626  .0518223
T 9993  1 .4460219E+07   2540000E+02  .2030E+06 -.5223E+07   .9998186  .0050552 -.0183631
T 9994  1 .4473681E+07   2540000E+02  .2878E+07 -.4429E+07   .9998565  .0069172 -.0154663
T 9995  1 .4456611E+07   2540000E+02  .2581E+07 -.8526E+06   .9996300 -.0140096 -.0233147
T 9996  1 .4492507E+07   2540000E+02  .1787E+07 -.9466E+07   .9975580 -.0141771 -.0683888
T 9997  1 .4479455E+07   2540000E+02  .9709E+07  .3764E+07   .9985194  .0450806  .0304421
T 9998  1 .4497858E+07   2540000E+02 -.1932E+07 -.2323E+07   .9985266 -.0352104 -.0412910
T 9999  1 .4487308E+07   2540000E+02  .4090E+07  .1401E+08   .9985069  .0242604  .0489426
T10000  1 .4478762E+07   2540000E+02 -.6635E+07  .3655E+07   .9986441 -.0507738  .0114866
T10001  1 .4493949E+07   2540000E+02 -.5252E+07  .2227E+07   .9982406 -.0449486  .0386693
T10002  1 .4503481E+07   2540000E+02 -.4726E+06  .3692E+07   .9987574 -.0127796  .0481709
T10003  1 .4535347E+07   2540000E+02  .6461E+07  .2939E+07   .9997722  .0211129  .0031401
T10004  1 .4493796E+07   2540000E+02  .2985E+07  .2613E+07   .9992395  .0201995  .0333531
T10005  1 .4476640E+07   2540000E+02 -.3257E+07 -.2972E+07   .9997519 -.0189764 -.0116601
T10006  1 .4462037E+07   2540000E+02  .2210E+07 -.7922E+07   .9995964  .0042361 -.0280905
T10007  1 .4486554E+07   2540000E+02 -.7648E+07  .1381E+07   .9976296 -.0628442  .0280335
T10008  1 .4509686E+07   2540000E+02 -.6193E+07 -.6917E+06   .9996874 -.0239726 -.0070966
T10009  1 .4483877E+07   2540000E+02 -.1401E+08  .1042E+07   .9958383 -.0833450 -.0368726
T10010  1 .4438399E+07   2540000E+02 -.3554E+07 -.9804E+05   .9994828 -.0321431 -.0009287
T10011  1 .4452896E+07   2540000E+02  .3151E+07  .3303E+07   .9996525  .0225248  .0136920
T10012  1 .4445748E+07   2540000E+02 -.4777E+07  .9471E+07   .9989344  .0023295  .0460947
T10013  1 .4482402E+07   2540000E+02 -.4846E+07 -.3281E+07   .9987060 -.0260189 -.0436963
T10014  1 .4495691E+07   2540000E+02  .1975E+07 -.4167E+06   .9980918  .0440563 -.0432632
T10015  1 .4526428E+07   2540000E+02 -.3062E+07 -.1822E+07   .9998196  .0008299 -.0189733
T10016  1 .4468035E+07   2540000E+02  .6291E+06  .1622E+07   .9997314 -.0039497  .0228368
T10017  1 .4513516E+07   2540000E+02 -.1008E+08  .4534E+07   .9991608 -.0393736  .0112907
T10018  1 .4487609E+07   2540000E+02  .9080E+07 -.8959E+07   .9979983  .0500463 -.0386617
T10019  1 .4514541E+07   2540000E+02  .4490E+07  .1619E+07   .9995590 -.0082462 -.0285284
T10020  1 .4440716E+07   2540000E+02  .2189E+07 -.1977E+07   .9999281  .0119261 -.0012316
T10021  1 .4517113E+07   2540000E+02  .1690E+08  .6472E+07   .9730088  .2113753  .0925973
T10022  1 .4498488E+07   2540000E+02 -.2384E+07  .8616E+06   .9994627  .0246160  .0216411
T10023  1 .4480979E+07   2540000E+02 -.9541E+07  .2582E+06   .9958191 -.0868358 -.0283522
T10024  1 .4463637E+07   2540000E+02 -.1058E+06 -.7575E+06   .9997928  .0168049  .0114833
T10025  1 .4495008E+07   2540000E+02 -.2071E+06  .7671E+07   .9995902  .0049568  .0281917
T10026  1 .4485567E+07   2540000E+02  .5225E+07  .2846E+07   .9982693  .0588016 -.0008426
T10027  1 .4518087E+07   2540000E+02  .1058E+08 -.2957E+07   .9988495  .0455992 -.0148435
T10028  1 .4498850E+07   2540000E+02  .2708E+07  .4418E+07   .9994325  .0223164  .0252332
T10029  1 .4453545E+07   2540000E+02 -.2017E+06  .1051E+08   .9976706 -.0076808  .0677815
T10030  1 .4477036E+07   2540000E+02 -.5844E+07  .6630E+06   .9996564 -.0207705  .0159888
T10031  1 .4446086E+07   2540000E+02 -.8563E+06 -.1869E+08   .9902688  .0079035 -.1389436
T10032  1 .4509300E+07   2540000E+02  .1069E+08  .4789E+07   .9973918  .0684094  .0230149
T10033  1 .4463080E+07   2540000E+02  .9700E+07  .5345E+07   .9922538  .1033670  .0689035
T10034  1 .4456129E+07   2540000E+02  .6338E+07  .8046E+06   .9981606  .0597008  .0105418
T10035  1 .4466849E+07   2540000E+02  .5141E+07 -.2104E+07   .9972561  .0657773 -.0339638
T10036  1 .4501289E+07   2540000E+02 -.3860E+07  .5025E+07   .9984567 -.0443561  .0334173
T10037  1 .4505740E+07   2540000E+02 -.8479E+07 -.1821E+07   .9970662 -.0763761 -.0050620
T10038  1 .4532750E+07   2540000E+02  .7574E+07 -.1902E+06   .9985049  .0501802 -.0216759
T10039  1 .4467120E+07   2540000E+02  .5678E+07  .8207E+07   .9999211  .0125560  .0004385
T10040  1 .4537106E+07   2540000E+02 -.5722E+06  .3234E+07   .9996512 -.0128425  .0230778
T10041  1 .4421924E+07   2540000E+02 -.1875E+07  .4668E+07   .9989647 -.0086149  .0446684
T10042  1 .4491694E+07   2540000E+02  .4573E+07 -.6889E+07   .9958345 -.0066079 -.0909400
T10043  1 .4536508E+07   2540000E+02  .4799E+07  .7612E+06   .9988367  .0359602  .0321252
T10044  1 .4461638E+07   2540000E+02 -.1965E+07 -.6244E+07   .9973034  .0106876 -.0726071
T10045  1 .4513214E+07   2540000E+02 -.3484E+07  .3360E+07   .9997720 -.0167610  .0132310
T10046  1 .4482708E+07   2540000E+02  .1622E+07  .9867E+07   .9955017  .0017568  .0947277
T10047  1 .4527167E+07   2540000E+02  .6501E+07  .2714E+07   .9987151  .0338186  .0377418
T10048  1 .4474158E+07   2540000E+02  .1862E+07 -.4031E+06   .9997710  .0210853 -.0036559
T10049  1 .4457957E+07   2540000E+02  .2665E+07 -.2976E+07   .9989547  .0436652 -.0135257
T10050  1 .4448951E+07   2540000E+02  .6358E+07 -.2935E+07   .9988849  .0470303  .0041448
T10051  1 .4471068E+07   2540000E+02  .1409E+07  .2430E+07   .9998036  .0048647  .0192129
T10052  1 .4477365E+07   2540000E+02 -.1505E+07 -.7275E+07   .9964156  .0046630 -.0844644
T10053  1 .4511880E+07   2540000E+02  .1568E+07 -.1113E+07   .9995774  .0209962 -.0201033
T10054  1 .4433618E+07   2540000E+02  .7220E+07 -.1140E+07   .9984004  .0559561  .0080966
T10055  1 .4502982E+07   2540000E+02  .6630E+07  .1503E+07   .9979814  .0598599  .0212133
T10056  1 .4441371E+07   2540000E+02  .6829E+07  .7152E+07   .9968106  .0715718  .0353009
T10057  1 .4470384E+07   2540000E+02 -.2383E+07  .4657E+07   .9984005 -.0220678  .0520519
T10058  1 .4477787E+07   2540000E+02  .1222E+07  .7760E+07   .9990585 -.0252318  .0352916
T10059  1 .4438833E+07   2540000E+02  .6866E+06 -.1421E+07   .9999678 -.0013769 -.0079032
T10060  1 .4504582E+07   2540000E+02 -.5717E+07 -.1430E+07   .9985998 -.0461989 -.0257695
T10061  1 .4521736E+07   2540000E+02 -.1952E+07  .3260E+07   .9999836  .0015015  .0055312
T10062  1 .4528619E+07   2540000E+02  .1779E+07 -.3373E+07   .9975703 -.0695524  .0040030
T10063  1 .4452108E+07   2540000E+02 -.9331E+06 -.3490E+07   .9997763 -.0073011 -.0198496
T10064  1 .4457033E+07   2540000E+02  .1160E+07 -.8040E+07   .9992357 -.0000071 -.0390906
T10065  1 .4482290E+07   2540000E+02 -.7124E+06  .1261E+07   .9999874 -.0000524  .0050103
T10066  1 .4486071E+07   2540000E+02  .3063E+07 -.6686E+07   .9980667  .0359841 -.0506747
T10067  1 .4460411E+07   2540000E+02  .9935E+04 -.1804E+07   .9991426  .0292015 -.0293473
T10068  1 .4503887E+07   2540000E+02 -.1712E+07 -.4780E+07   .9995853 -.0259491 -.0124870
T10069  1 .4497586E+07   2540000E+02 -.2204E+07  .3900E+07   .9996322 -.0166043  .0214417
T10070  1 .4448360E+07   2540000E+02  .5021E+07 -.4132E+07   .9978780  .0557199 -.0336854
T10071  1 .4448454E+07   2540000E+02  .1921E+07  .4967E+07   .9990733  .0100108  .0418620
T10072  1 .4444095E+07   2540000E+02 -.2747E+07  .4134E+07   .9995405 -.0216996  .0211619
T10073  1 .4428572E+07   2540000E+02  .7808E+06 -.3691E+07   .9994802 -.0306444  .0100089
T10074  1 .4494644E+07   2540000E+02 -.5814E+06 -.2435E+07   .9999250 -.0091684 -.0081148
T10075  1 .4541917E+07   2540000E+02 -.8504E+07 -.4628E+07   .9967616 -.0736168 -.0323556
T10076  1 .4458859E+07   2540000E+02  .2296E+07 -.1314E+07   .9992732  .0373323  .0077027
T10077  1 .4537489E+07   2540000E+02  .1470E+07 -.1450E+07   .9998055  .0005855 -.0197130
T10078  1 .4487950E+07   2540000E+02 -.6260E+07 -.1424E+06   .9996748 -.0250510 -.0047747
T10079  1 .4488409E+07   2540000E+02  .1520E+08 -.3564E+07   .9994593  .0324497  .0052967
T10080  1 .4468545E+07   2540000E+02 -.3137E+07  .6112E+06   .9987426 -.0191730  .0463213
T10081  1 .4491294E+07   2540000E+02 -.3284E+07  .1638E+08   .9778089 -.0862332  .1909280
T10082  1 .4500276E+07   2540000E+02  .3220E+07 -.1411E+07   .9899807  .0954419 -.1040628
T10083  1 .4461488E+07   2540000E+02 -.3681E+07  .1465E+06   .9994749 -.0228230  .0230009
T10084  1 .4489852E+07   2540000E+02 -.2929E+07  .4265E+07   .9981414 -.0092442  .0602355
T10085  1 .4481843E+07   2540000E+02 -.2744E+07 -.2069E+07   .9999031 -.0115755  .0077350
T10086  1 .4423404E+07   2540000E+02 -.3819E+07  .1666E+07   .9983808 -.0563139  .0080291
T10087  1 .4474898E+07   2540000E+02  .4129E+06 -.4170E+07   .9997638 -.0111135 -.0186762
T10088  1 .4511922E+07   2540000E+02 -.1370E+07 -.6161E+07   .9975917 -.0454051 -.0524329
T10089  1 .4467409E+07   2540000E+02  .4008E+07 -.9030E+06   .9988685  .0474543 -.0031458
T10090  1 .4498262E+07   2540000E+02 -.2164E+07  .5392E+07   .9951466 -.0416304  .0891640
T10091  1 .4512517E+07   2540000E+02  .1865E+07  .3607E+06   .9996980  .0089479 -.0228885
T10092  1 .4523432E+07   2540000E+02 -.3629E+07 -.6328E+07   .9986358 -.0201060 -.0481908
T10093  1 .4506504E+07   2540000E+02  .2722E+07  .4218E+06   .9990382  .0414283  .0143681
T10094  1 .4460711E+07   2540000E+02 -.7774E+07 -.4964E+07   .9981711 -.0571954 -.0195727
T10095  1 .4514155E+07   2540000E+02  .8668E+07  .7179E+06   .9989320  .0440944 -.0138006
T10096  1 .4500889E+07   2540000E+02  .5403E+07 -.8668E+07   .9996076  .0231519 -.0157698
T10097  1 .4455184E+07   2540000E+02  .8035E+06 -.9144E+07   .9979354 -.0034545 -.0641324
T10098  1 .4487081E+07   2540000E+02 -.2627E+07  .5041E+06   .9998377  .0011384  .0179808
T10099  1 .4482786E+07   2540000E+02 -.7574E+07 -.3776E+07   .9985907 -.0520834 -.0101933
T10100  1 .4507850E+07   2540000E+02 -.5176E+07 -.2175E+07   .9977004 -.0672229  .0086601
T10101  1 .4506558E+07   2540000E+02  .1992E+07  .1368E+07   .9998889  .0035630 -.0144736
T10102  1 .4498001E+07   2540000E+02 -.4781E+07  .2552E+07   .9991816 -.0264558  .0305977
T10103  1 .4517470E+07   2540000E+02 -.3248E+07 -.9177E+06   .9996620 -.0242672  .0093259
T10104  1 .4513410E+07   2540000E+02 -.1509E+07 -.5513E+07   .9987491 -.0075419 -.0494302
T10105  1 .4461476E+07   2540000E+02 -.5481E+06  .1602E+07   .9999731  .0004951  .0073153
T10106  1 .4508070E+07   2540000E+02  .1242E+05 -.9437E+06   .9996585  .0081962 -.0248145
T10107  1 .4461415E+07   2540000E+02 -.5016E+07  .9183E+06   .9997009 -.0237003  .0060385
T10108  1 .4492413E+07   2540000E+02 -.1396E+07  .1358E+07   .9991641 -.0351140  .0209325
T10109  1 .4472422E+07   2540000E+02  .2703E+07 -.7759E+06   .9971660  .0748611 -.0074740
T10110  1 .4504599E+07   2540000E+02  .1276E+08  .8308E+07   .9978959  .0582981  .0283732
T10111  1 .4494239E+07   2540000E+02 -.1154E+08 -.4948E+06   .9982863 -.0557219 -.0178739
T10112  1 .4486090E+07   2540000E+02  .5651E+06  .4926E+07   .9996759 -.0095257  .0236080
T10113  1 .4484829E+07   2540000E+02 -.2153E+07  .2434E+07   .9982676 -.0501551  .0307604
T10114  1 .4530345E+07   2540000E+02  .3009E+07  .1915E+07   .9996751  .0085356 -.0240186
T10115  1 .4521954E+07   2540000E+02 -.8189E+07  .5341E+07   .9996390 -.0108752  .0245675
T10116  1 .4471249E+07   2540000E+02 -.1636E+07  .3426E+07   .9996814 -.0184072 -.0172721
T10117  1 .4435224E+07   2540000E+02  .6793E+07  .1358E+07   .9966298  .0121368  .0811275
T10118  1 .4485691E+07   2540000E+02  .1703E+07  .2102E+06   .9996207 -.0010697 -.0275204
T10119  1 .4487646E+07   2540000E+02 -.1832E+07  .7259E+06   .9993259 -.0293186  .0220938
T10120  1 .4525964E+07   2540000E+02  .2049E+08 -.1161E+08   .9884745  .1347991 -.0689018
T10121  1 .4454195E+07   2540000E+02 -.3976E+07  .1544E+08   .9899810 -.0347952  .1368465
T10122  1 .4485105E+07   2540000E+02 -.5249E+07 -.4705E+07   .9970226 -.0355512 -.0684260
T10123  1 .4430945E+07   2540000E+02  .7570E+07 -.2428E+06   .9990702  .0361500  .0234931
T10124  1 .4480615E+07   2540000E+02 -.1929E+07  .1237E+08   .9921688 -.0325382  .1205913
T10125  1 .4427980E+07   2540000E+02  .8709E+06 -.3943E+07   .9998133 -.0032959 -.0190415
T10126  1 .4454600E+07   2540000E+02 -.7285E+06  .2564E+07   .9993725  .0137754  .0326321
T10127  1 .4507022E+07   2540000E+02  .5164E+07 -.2962E+07   .9974430  .0621534 -.0352767
T10128  1 .4452792E+07   2540000E+02 -.8139E+07  .6663E+07   .9982073 -.0553726  .0227190
T10129  1 .4499146E+07   2540000E+02 -.3636E+07 -.4116E+07   .9983685 -.0387761 -.0419139
T10130  1 .4462921E+07   2540000E+02  .5674E+07  .2478E+07   .9982720  .0389837  .0439684
T10131  1 .4531382E+07   2540000E+02  .6945E+07 -.2528E+07   .9990804  .0352475 -.0244114
T10132  1 .4505041E+07   2540000E+02 -.6987E+07  .7368E+07   .9980437 -.0378449  .0497648
T10133  1 .4474142E+07   2540000E+02 -.5138E+07 -.5969E+07   .9979129 -.0570131 -.0303203
T10134  1 .4481227E+07   2540000E+02  .1158E+07 -.1811E+07   .9996822  .0053744 -.0246287
T10135  1 .4438643E+07   2540000E+02 -.2123E+07 -.4453E+07   .9960418 -.0396438 -.0795558
T10136  1 .4449999E+07   2540000E+02  .7509E+07 -.3565E+07   .9996078  .0103274 -.0260313
T10137  1 .4528489E+07   2540000E+02 -.1010E+08 -.4890E+07   .9974417 -.0670877 -.0246845
T10138  1 .4518368E+07   2540000E+02 -.3551E+07 -.3527E+07   .9988219 -.0065876 -.0480765
T10139  1 .4454415E+07   2540000E+02 -.7835E+07 -.2233E+07   .9998769 -.0153583 -.0032117
T10140  1 .4505729E+07   2540000E+02 -.2033E+07  .2050E+06   .9997830 -.0191176  .0082701
T10141  1 .4520924E+07   2540000E+02 -.1143E+07  .3124E+06   .9999980  .0011792 -.0016353
T10142  1 .4469800E+07   2540000E+02 -.1819E+07 -.1191E+07   .9997340 -.0103558  .0206084
T10143  1 .4486894E+07   2540000E+02 -.7267E+06  .2634E+07   .9990621 -.0216203  .0375166
T10144  1 .4492850E+07   2540000E+02  .1966E+07 -.4021E+07   .9991219  .0417776  .0031819
T10145  1 .4504077E+07   2540000E+02 -.3251E+06 -.7491E+07   .9966996  .0194284 -.0788186
T10146  1 .4488911E+07   2540000E+02  .3521E+07 -.8790E+06   .9992853  .0368972  .0082184
T10147  1 .4449207E+07   2540000E+02 -.2735E+07  .4190E+07   .9998046  .0024261  .0196185
T10148  1 .4495489E+07   2540000E+02 -.6822E+07  .5851E+07   .9973328 -.0638693  .0353279
T10149  1 .4511182E+07   2540000E+02 -.9878E+06  .4099E+07   .9980672 -.0066338  .0617895
T10150  1 .4536751E+07   2540000E+02  .5076E+07  .1897E+07   .9994505  .0280279  .0176935
T10151  1 .4533393E+07   2540000E+02 -.1137E+07 -.5878E+07   .9990014 -.0419051 -.0154957
T10152  1 .4418904E+07   2540000E+02  .4984E+07 -.1088E+08   .9767386  .0958066 -.1918404
T10153  1 .4501677E+07   2540000E+02  .4030E+07  .2653E+07   .9997735  .0210245  .0032951
T10154  1 .4488012E+07   2540000E+02 -.2315E+07  .6964E+07   .9977517  .0164925  .0649581
T10155  1 .4491650E+07   2540000E+02 -.2200E+07  .1731E+08   .9889235 -.0092112  .1481398
T10156  1 .4448480E+07   2540000E+02  .3638E+07  .4481E+07   .9994619  .0123342  .0303929
T10157  1 .4504661E+07   2540000E+02 -.1302E+08 -.1393E+08   .9695509 -.1360911 -.2035936
T10158  1 .4504672E+07   2540000E+02 -.3618E+07  .2832E+07   .9996535 -.0256286 -.0060108
T10159  1 .4489543E+07   2540000E+02 -.4065E+07  .4117E+07   .9976708 -.0350581  .0585145
T10160  1 .4518350E+07   2540000E+02 -.4072E+07 -.2540E+07   .9980822 -.0606421 -.0124268
T10161  1 .4462154E+07   2540000E+02 -.5835E+07 -.8015E+07   .9964074 -.0470421 -.0704230
T10162  1 .4484391E+07   2540000E+02  .4537E+07  .2594E+07   .9988831  .0469368 -.0054379
T10163  1 .4532694E+07   2540000E+02 -.3191E+07  .2943E+07   .9984280 -.0145743  .0541213
T10164  1 .4494455E+07   2540000E+02  .9312E+07  .6666E+07   .9991228  .0414370  .0060544
T10165  1 .4509968E+07   2540000E+02  .4614E+06 -.9039E+06   .9994677  .0069137 -.0318844
T10166  1 .4490680E+07   2540000E+02 -.3832E+07  .1458E+07   .9998101 -.0184180 -.0063692
T10167  1 .4479976E+07   2540000E+02 -.2352E+07  .1995E+07   .9998389 -.0140368 -.0111852
T10168  1 .4517457E+07   2540000E+02  .7460E+07  .6496E+06   .9988692  .0474793  .0024604
T10169  1 .4519450E+07   2540000E+02 -.4053E+07 -.3883E+06   .9989494 -.0447060 -.0100765
T10170  1 .4446628E+07   2540000E+02 -.4848E+07 -.4737E+06   .9998495 -.0170786 -.0030409
T10171  1 .4443745E+07   2540000E+02 -.1534E+07  .5145E+07   .9995159 -.0045992  .0307687
T10172  1 .4487971E+07   2540000E+02  .2121E+07  .9544E+07   .9984486  .0226497  .0508670
T10173  1 .4457892E+07   2540000E+02 -.2684E+07 -.6374E+07   .9959485 -.0742743 -.0506942
T10174  1 .4450468E+07   2540000E+02 -.2829E+07 -.8508E+06   .9996801 -.0252683 -.0011408
T10175  1 .4478086E+07   2540000E+02 -.1902E+07 -.8167E+06   .9998055  .0186276  .0064740
T10176  1 .4456444E+07   2540000E+02 -.6351E+07  .3086E+07   .9993889 -.0309917  .0161675
T10177  1 .4493334E+07   2540000E+02  .4342E+07  .4657E+07   .9990461  .0204392  .0385904
T10178  1 .4473345E+07   2540000E+02  .2103E+07 -.1802E+06   .9976558  .0663412 -.0167868
T10179  1 .4475800E+07   2540000E+02  .1377E+07 -.5061E+07   .9995189  .0208078 -.0230005
T10180  1 .4468948E+07   2540000E+02  .6056E+07 -.1088E+07   .9995206  .0301958 -.0068353
T10181  1 .4489130E+07   2540000E+02  .4379E+06  .7560E+06   .9998419  .0115418  .0135277
T10182  1 .4494444E+07   2540000E+02 -.9223E+06 -.1709E+07   .9998053  .0013946 -.0196824
T10183  1 .4465489E+07   2540000E+02 -.5137E+07 -.3232E+06   .9998727 -.0150952 -.0051625
T10184  1 .4439909E+07   2540000E+02 -.3223E+07  .2458E+07   .9996398 -.0128038  .0235865
T10185  1 .4517927E+07   2540000E+02 -.2051E+08 -.8535E+07   .9942764 -.0981378 -.0422296
T10186  1 .4492714E+07   2540000E+02  .6593E+06 -.4544E+07   .9985322 -.0469554 -.0269918
T10187  1 .4510777E+07   2540000E+02 -.1090E+07  .2106E+07   .9995820 -.0283362  .0057354
T10188  1 .4478846E+07   2540000E+02 -.9430E+07  .3442E+07   .9986233  .0053727  .0521782
T10189  1 .4523339E+07   2540000E+02  .4440E+07  .7427E+06   .9997317  .0117764 -.0199451
T10190  1 .4464198E+07   2540000E+02  .1240E+07 -.8821E+05   .9998730  .0158212  .0019185
T10191  1 .4516652E+07   2540000E+02 -.3765E+07  .9168E+07   .9993966 -.0055878  .0342820
T10192  1 .4504886E+07   2540000E+02 -.2230E+06 -.2059E+07   .9982779 -.0146118 -.0568125
T10193  1 .4436538E+07   2540000E+02  .1142E+07  .6299E+07   .9991218 -.0048470  .0416180
T10194  1 .4505207E+07   2540000E+02  .1993E+07  .6052E+07   .9941376 -.0005654  .1081205
T10195  1 .4562002E+07   2540000E+02 -.1027E+07  .1311E+07   .9998142 -.0001797  .0192729
T10196  1 .4546054E+07   2540000E+02 -.1974E+07  .4453E+07   .9993264 -.0066025  .0361002
T10197  1 .4534992E+07   2540000E+02 -.1602E+07 -.2119E+07   .9995679 -.0281259  .0085445
T10198  1 .4517596E+07   2540000E+02  .8955E+07 -.2872E+07   .9988706  .0449911 -.0152779
T10199  1 .4518760E+07   2540000E+02 -.1824E+07 -.6427E+07   .9999423 -.0073285 -.0078495
T10200  1 .4511436E+07   2540000E+02 -.3419E+06  .5901E+07   .9998193  .0090907  .0166936
T10201  1 .4493548E+07   2540000E+02 -.6769E+07 -.8973E+07   .9977742 -.0515747 -.0422702
T10202  1 .4536826E+07   2540000E+02  .1794E+07  .3057E+07   .9999599  .0081860  .0036429
T10203  1 .4507191E+07   2540000E+02 -.9338E+07  .3581E+07   .9986983 -.0509850 -.0014943
T10204  1 .4489506E+07   2540000E+02 -.3046E+07 -.4319E+06   .9992970 -.0365481  .0083454
T10205  1 .4472723E+07   2540000E+02 -.4742E+07  .3623E+07   .9993440 -.0228373  .0281074
T10206  1 .4446629E+07   2540000E+02  .5392E+06  .9406E+06   .9999643 -.0008947  .0084023
T10207  1 .4453233E+07   2540000E+02  .1929E+08  .2101E+07   .9971134  .0725994 -.0222296
T10208  1 .4477706E+07   2540000E+02  .9768E+06 -.2693E+07   .9996705 -.0211327  .0145709
T10209  1 .4479621E+07   2540000E+02  .4994E+07 -.5333E+07   .9995957  .0183780 -.0216953
T10210  1 .4485892E+07   2540000E+02 -.5560E+08 -.1713E+08   .9407719 -.3353188 -.0500946
T10211  1 .4500955E+07   2540000E+02  .3064E+07 -.1071E+07   .9994378  .0334878 -.0016030
T10212  1 .4475656E+07   2540000E+02  .1001E+08  .2472E+07   .9985394  .0539033  .0036690
T10213  1 .4444774E+07   2540000E+02 -.8377E+07 -.1059E+08   .9966245 -.0595341 -.0565272
T10214  1 .4515398E+07   2540000E+02 -.3031E+07 -.3267E+07   .9997359 -.0179285 -.0143755
T10215  1 .4459749E+07   2540000E+02 -.3188E+07 -.1669E+07   .9993780 -.0181842 -.0302153
T10216  1 .4420558E+07   2540000E+02 -.2731E+07 -.3450E+07   .9998024 -.0109943 -.0165615
T10217  1 .4515764E+07   2540000E+02 -.2556E+07 -.2367E+07   .9998983 -.0037311 -.0137644
T10218  1 .4546668E+07   2540000E+02  .1513E+06  .3801E+07   .9988914 -.0201288  .0425539
T10219  1 .4484124E+07   2540000E+02 -.2604E+07  .2465E+07   .9997570  .0016822  .0219786
T10220  1 .4498876E+07   2540000E+02 -.6542E+07  .1983E+07   .9929642 -.0808005  .0865637
T10221  1 .4533012E+07   2540000E+02 -.2860E+07  .2238E+06   .9997765 -.0196761 -.0077293
