============================== SRIM-2008.04 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(25 MeV) ==> Havar window( 2.53 um) =====================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T17592  1 .9949479E+07   2540186E-02 -.2321E+02  .1318E+02   .9999751 -.0069729 -.0010616
T17593  1 .9942327E+07   2540215E-02  .1008E+03 -.3005E+02   .9999363  .0106827 -.0036434
T17594  1 .9955127E+07   2540014E-02 -.1568E+02 -.1691E+02   .9999900 -.0018567 -.0040742
T17595  1 .9952311E+07   2540246E-02  .4199E+02  .9915E+02   .9999782  .0017155  .0063784
T17596  1 .9933683E+07   2540259E-02 -.6794E+02  .1438E+02   .9999967 -.0025424  .0004171
T17597  1 .9933118E+07   2540203E-02  .8363E+02  .2289E+02   .9999342  .0104421  .0047439
T17598  1 .9939261E+07   2540243E-02 -.5502E+01  .3569E+02   .9999972  .0023000 -.0006110
T17599  1 .9947838E+07   2540256E-02  .2861E+02  .3020E+02   .9999647  .0063963  .0054508
T17600  1 .9945725E+07   2540010E-02  .6895E+02 -.3609E+02   .9999899  .0044841 -.0003974
T17601  1 .9946653E+07   2540264E-02 -.1859E+02  .2840E+02   .9999992 -.0012009  .0003181
T17602  1 .9945440E+07   2540195E-02  .9323E+01  .6682E+01   .9999753  .0013180  .0068975
T17603  1 .9935190E+07   2540240E-02 -.1144E+02 -.2194E+03   .9995343 -.0108044 -.0285379
T17604  1 .9946365E+07   2540184E-02 -.2344E+02 -.1809E+03   .9999533 -.0019768 -.0094628
T17605  1 .9957423E+07   2540206E-02  .1443E+03 -.3037E+02   .9999466  .0093920 -.0043034
T17606  1 .9936957E+07   2540033E-02 -.6840E+01  .9544E+02   .9999908  .0003690  .0042709
T17607  1 .9949448E+07   2540260E-02  .2487E+02 -.3992E+02   .9999559  .0024586 -.0090674
T17608  1 .9956264E+07   2540199E-02 -.1043E+02 -.2177E+00   .9999954 -.0026847  .0014024
T17609  1 .9956056E+07   2540192E-02  .8248E+01 -.3997E+02   .9999806  .0010155 -.0061460
T17610  1 .9953498E+07   2540257E-02 -.1635E+03 -.1035E+03   .9999624 -.0070709 -.0050192
T17611  1 .9955605E+07   2540030E-02  .6447E+02 -.1767E+01   .9999599  .0082965  .0033643
T17612  1 .9942463E+07   2540264E-02 -.1144E+03  .2909E+02   .9999851 -.0053906  .0008884
T17613  1 .9935492E+07   2540012E-02  .1320E+02 -.2092E+02   .9999905  .0022208 -.0037383
T17614  1 .9960645E+07   2540144E-02  .1588E+02  .6931E+02   .9999911 -.0031469  .0027973
T17615  1 .9956639E+07   2540214E-02  .5292E+02 -.2295E-01   .9999712  .0065481  .0038467
T17616  1 .9973072E+07   2540032E-02  .1931E+02 -.6514E+02   .9999938  .0020967 -.0028386
T17617  1 .9955552E+07   2540004E-02 -.1652E+03  .5938E+02   .9999181 -.0127964 -.0000049
T17618  1 .9963861E+07   2540225E-02 -.7589E+02 -.1657E+02   .9997681 -.0207468 -.0057797
T17619  1 .9962681E+07   2540240E-02  .2471E+02  .1590E+02   .9999754  .0068406 -.0015279
T17620  1 .9963828E+07   2540182E-02 -.5043E+01  .2313E+02   .9999893 -.0042432 -.0018163
T17621  1 .9959795E+07   2540255E-02 -.3027E+00 -.8093E+01   .9997714 -.0099029  .0189518
T17622  1 .9949494E+07   2540247E-02  .8020E+02 -.5422E+01   .9999356  .0113147  .0008807
T17623  1 .9938865E+07   2540160E-02  .2930E+01 -.4541E+01   .9999970  .0011831 -.0021263
T17624  1 .9946127E+07   2540193E-02  .6036E+02 -.1081E+03   .9999440  .0092279 -.0051732
T17625  1 .9952651E+07   2540030E-02 -.2582E+03  .5363E+03   .9989145 -.0196341  .0422423
T17626  1 .9949119E+07   2540064E-02 -.2110E+03 -.1217E+03   .9997487 -.0036181 -.0221250
T17627  1 .9943838E+07   2540166E-02  .5465E+01 -.6485E+02   .9999428  .0000012 -.0106970
T17628  1 .9951941E+07   2540008E-02 -.5049E+02 -.4560E+02   .9999820 -.0017239 -.0057451
T17629  1 .9933333E+07   2540080E-02  .1338E+03  .2551E+02   .9999309  .0117299 -.0008205
T17630  1 .9950848E+07   2540062E-02  .8945E+02  .2103E+02   .9999559  .0088460  .0031690
T17631  1 .9950150E+07   2540145E-02 -.9773E+02  .3678E+02   .9999674 -.0071845  .0036874
T17632  1 .9948048E+07   2540208E-02 -.3075E+02  .4171E+02   .9999845 -.0039837  .0038925
T17633  1 .9969638E+07   2540037E-02 -.1077E+02  .3138E+02   .9999992  .0011768  .0004649
T17634  1 .9936560E+07   2540032E-02  .9444E+01  .1193E+02   .9999962  .0025996 -.0009482
T17635  1 .9951774E+07   2540088E-02 -.9729E+02 -.6097E+02   .9999904 -.0035392 -.0026005
T17636  1 .9956524E+07   2540028E-02  .7617E+02 -.5276E+02   .9999867  .0012699 -.0050056
T17637  1 .9934348E+07   2540198E-02  .2199E+02 -.4749E+02   .9999950 -.0006245 -.0030874
T17638  1 .9962484E+07   2540077E-02 -.4547E+01 -.6961E+01   .9999815 -.0059916  .0010581
T17639  1 .9942031E+07   2540240E-02  .3303E+01  .7696E+01   .9999982  .0001499  .0018842
T17640  1 .9954848E+07   2540225E-02 -.1928E+02  .2435E+02   .9999963 -.0012954  .0024040
T17641  1 .9957405E+07   2540059E-02 -.1554E+02  .2075E+02   .9999989 -.0001813  .0014696
T17642  1 .9950883E+07   2540173E-02 -.3028E+02 -.4876E+02   .9999566 -.0034586 -.0086502
T17643  1 .9953363E+07   2540100E-02 -.2407E+02 -.6921E+02   .9999519 -.0004379 -.0097988
T17644  1 .9937288E+07   2540219E-02 -.3763E+02  .1774E+02   .9999983  .0008161 -.0016726
T17645  1 .9964335E+07   2540172E-02 -.4168E+02  .5255E+02   .9999869 -.0028189  .0042643
T17646  1 .9935874E+07   2540220E-02 -.3510E+02 -.1654E+02   .9999538 -.0095852 -.0006502
T17647  1 .9958001E+07   2540083E-02  .3603E+02  .1513E+02   .9999922 -.0004879  .0039193
T17648  1 .9947158E+07   2540192E-02  .1071E+02 -.2562E+02   .9999987 -.0012690 -.0009699
T17649  1 .9946993E+07   2540005E-02 -.6332E+02  .1838E+02   .9999703 -.0077009 -.0000466
T17650  1 .9941299E+07   2540193E-02 -.3975E+02  .7418E+02   .9999981 -.0019130 -.0004833
T17651  1 .9940826E+07   2540178E-02  .6252E+02 -.5704E+02   .9999852  .0030644 -.0044936
T17652  1 .9939327E+07   2540055E-02  .2558E+01 -.1971E+02   .9999965 -.0016823 -.0020644
T17653  1 .9953792E+07   2540010E-02  .2260E+02 -.3775E+02   .9999813  .0050686 -.0034320
T17654  1 .9962413E+07   2540185E-02  .2474E+01  .5561E+02   .9999854 -.0010733  .0052910
T17655  1 .9963747E+07   2540184E-02 -.2792E+02  .8247E+01   .9999999 -.0002491 -.0003485
T17656  1 .9930951E+07   2540107E-02 -.2400E+02 -.6506E+01   .9998647 -.0130374 -.0100259
T17657  1 .9946425E+07   2540158E-02  .4017E+02  .1858E+03   .9998935 -.0064906  .0130704
T17658  1 .9951434E+07   2540160E-02 -.2886E+02  .7213E+01   .9999880 -.0044974  .0019431
T17659  1 .9947848E+07   2540080E-02  .1015E+02  .9409E+01   .9999963 -.0005069  .0026610
T17660  1 .9946012E+07   2540102E-02 -.1179E+03  .1223E+03   .9999488 -.0098208  .0024590
T17661  1 .9957911E+07   2540230E-02 -.3102E+02 -.1435E+03   .9999222 -.0022126 -.0122787
T17662  1 .9936551E+07   2540056E-02  .4633E+01 -.1635E+02   .9999937  .0010093 -.0033973
T17663  1 .9958260E+07   2540237E-02 -.3895E+02  .6320E+02   .9999860 -.0022613  .0047881
T17664  1 .9937357E+07   2540192E-02  .1840E+02 -.7364E+01   .9999756  .0052217 -.0046297
T17665  1 .9964094E+07   2540040E-02 -.5279E+02  .4261E+02   .9999605 -.0072657  .0051284
T17666  1 .9963629E+07   2540226E-02  .1484E+02 -.2032E+02   .9999940  .0017244 -.0030058
T17667  1 .9954415E+07   2540212E-02 -.4536E+02  .7151E+02   .9999671 -.0059672  .0054892
T17668  1 .9948987E+07   2540029E-02 -.2089E+02  .1216E+02   .9999921  .0014988  .0036904
T17669  1 .9956563E+07   2540243E-02 -.2349E+02 -.3792E+02   .9999968 -.0000746 -.0025447
T17670  1 .9941769E+07   2540254E-02 -.6489E+00  .4344E+01   .9999771  .0053758 -.0041048
T17671  1 .9943487E+07   2540077E-02  .2508E+01  .3315E+02   .9999976  .0003622  .0021643
T17672  1 .9951419E+07   2540202E-02  .6169E+02  .1201E+02   .9999723  .0067809  .0030633
T17673  1 .9951807E+07   2540054E-02  .4018E+02 -.3346E+02   .9999590  .0065217 -.0062867
T17674  1 .9943559E+07   2540222E-02  .4384E+02 -.3967E+02   .9998823 -.0103555 -.0113242
T17675  1 .9961575E+07   2540120E-02 -.7154E+02 -.6404E+02   .9999543 -.0050580 -.0081184
T17676  1 .9940423E+07   2540228E-02 -.8601E+02  .4568E+02   .9998890 -.0132378  .0068336
T17677  1 .9942480E+07   2540187E-02  .1744E+03  .4187E+03   .9997609  .0106484  .0190973
T17678  1 .9950391E+07   2540233E-02  .3421E+02 -.3314E+02   .9999966  .0026065 -.0001883
T17679  1 .9944005E+07   2540084E-02 -.5096E+02 -.1391E+02   .9999932 -.0029435 -.0022346
T17680  1 .9948746E+07   2540079E-02 -.8016E+02  .1080E+03   .9999483 -.0050698  .0088092
T17681  1 .9948401E+07   2540170E-02  .7511E+02 -.5398E+02   .9999908  .0042975 -.0000354
T17682  1 .9946199E+07   2540198E-02  .3287E+02 -.1043E+02   .9999773  .0041666  .0052877
T17683  1 .9960773E+07   2540029E-02  .4242E+01  .5420E+02   .9999963 -.0003732  .0026869
T17684  1 .9947545E+07   2540216E-02 -.6294E+02 -.1043E+02   .9999507 -.0098878 -.0009383
T17685  1 .9946577E+07   2540196E-02 -.1503E+02  .6149E+01   .9999983 -.0014109  .0011849
T17686  1 .9971826E+07   2540087E-02  .4540E+02  .1157E+03   .9998144  .0050012  .0186076
T17687  1 .9970140E+07   2540264E-02 -.1084E+03  .1849E+02   .9999569 -.0083945  .0039625
T17688  1 .9954961E+07   2540128E-02 -.5912E+02 -.2318E+02   .9999787 -.0057091 -.0031497
T17689  1 .9947684E+07   2540099E-02 -.8757E+02  .4999E+02   .9999657 -.0081164  .0016449
T17690  1 .9960799E+07   2540069E-02 -.2764E+02  .3215E+02   .9999867 -.0051548  .0002920
T17691  1 .9974950E+07   2540189E-02 -.4059E+02  .3344E+02   .9999793 -.0062721  .0014285
T17692  1 .9952364E+07   2540250E-02 -.2069E+02 -.1412E+02   .9999999 -.0000960 -.0002637
T17693  1 .9961492E+07   2540134E-02  .1296E+01  .3755E+01   .9999972  .0000049  .0023514
T17694  1 .9954745E+07   2540155E-02 -.2566E+02  .1200E+02   .9999971 -.0020875  .0011599
T17695  1 .9960724E+07   2540198E-02 -.1725E+01 -.1898E+02   .9998606 -.0139715  .0091428
T17696  1 .9961958E+07   2540122E-02  .3891E+02  .9411E+01   .9999621  .0073059 -.0047432
T17697  1 .9942507E+07   2540142E-02  .2667E+01  .9028E+02   .9999986 -.0016574 -.0003577
T17698  1 .9955628E+07   2540160E-02 -.2344E+02  .9986E+01   .9999762 -.0058583  .0036467
T17699  1 .9943712E+07   2540203E-02  .1888E+02  .1552E+02   .9999747  .0040556  .0058469
T17700  1 .9947211E+07   2540161E-02 -.1521E+02  .1113E+03   .9999782  .0052001  .0040633
T17701  1 .9952008E+07   2540212E-02 -.9165E+02 -.5052E+02   .9999673 -.0079040 -.0016829
T17702  1 .9956574E+07   2540129E-02  .6748E+01 -.1764E+02   .9999987  .0015808  .0001191
T17703  1 .9952013E+07   2540237E-02 -.3206E+02 -.7899E+02   .9999211 -.0096845 -.0080043
T17704  1 .9932565E+07   2540004E-02 -.4892E+02  .5149E+02   .9999774 -.0028463  .0060878
T17705  1 .9965992E+07   2540014E-02 -.2588E+01 -.1234E+02   .9999965  .0005360 -.0026040
T17706  1 .9950587E+07   2540191E-02 -.8031E+01 -.1894E+03   .9999275  .0020245 -.0118675
T17707  1 .9941226E+07   2540235E-02 -.1492E+02 -.1762E+02   .9998807  .0132939 -.0078631
T17708  1 .9952997E+07   2540236E-02 -.7187E+02 -.1249E+02   .9999911 -.0041917 -.0004409
T17709  1 .9947143E+07   2540035E-02  .2538E+02 -.1090E+03   .9999653 -.0034301 -.0075897
T17710  1 .9968812E+07   2540237E-02  .2408E+01  .2837E+02   .9999948 -.0005312  .0031891
T17711  1 .9938108E+07   2540008E-02  .4562E+02  .5181E+02   .9999969  .0014836  .0019900
T17712  1 .9965246E+07   2540262E-02 -.1999E+02  .9254E+01   .9999932  .0021147  .0030139
T17713  1 .9953012E+07   2540129E-02  .1007E+02 -.1486E+02   .9999976  .0021545 -.0004873
T17714  1 .9951711E+07   2540215E-02 -.4036E+02 -.8198E+02   .9999714 -.0026547 -.0070830
T17715  1 .9940560E+07   2540163E-02 -.2680E+02  .3007E+01   .9999945 -.0022842  .0024080
T17716  1 .9957301E+07   2540120E-02  .1194E+03 -.1298E+02   .9999456  .0076664 -.0070714
T17717  1 .9959404E+07   2540099E-02 -.3855E+02  .6420E+01   .9998577 -.0159767  .0054179
T17718  1 .9947132E+07   2540210E-02 -.1225E+02  .4173E+02   .9999996 -.0005099  .0006789
T17719  1 .9959269E+07   2540172E-02  .2782E+02  .3684E+02   .9999896  .0041776  .0018166
T17720  1 .9942738E+07   2540197E-02 -.2551E+02  .6233E+02   .9999993  .0010928 -.0003305
T17721  1 .9944044E+07   2540037E-02  .2093E+02 -.2867E+02   .9999923 -.0027570 -.0027793
T17722  1 .9939978E+07   2540257E-02  .1275E+03  .9973E+01   .9998761  .0146230 -.0058205
T17723  1 .9969003E+07   2540093E-02  .2299E+02 -.6313E+02   .9999837  .0018381 -.0053985
T17724  1 .9969640E+07   2540106E-02  .1501E+02  .2239E+02   .9999984  .0011237 -.0013662
T17725  1 .9945111E+07   2540246E-02  .2775E+02 -.1745E+02   .9999919  .0024472 -.0031903
T17726  1 .9936532E+07   2540154E-02 -.1999E+02  .2544E+02   .9999648 -.0033797  .0076807
T17727  1 .9963438E+07   2540156E-02  .2457E+02  .6362E+02   .9999441  .0005686  .0105607
T17728  1 .9961974E+07   2540262E-02 -.5434E+02 -.5410E+02   .9999753 -.0064238 -.0028559
T17729  1 .9957572E+07   2540209E-02 -.3654E+02 -.2118E+02   .9999982 -.0016802 -.0008573
T17730  1 .9948109E+07   2540048E-02  .1065E+02  .2850E+03   .9996214  .0028248  .0273691
T17731  1 .9961932E+07   2540196E-02  .1533E+02 -.1672E+02   .9999973  .0023178 -.0001649
T17732  1 .9955770E+07   2540041E-02  .2788E+02  .2206E+02   .9999961  .0024750  .0013146
T17733  1 .9954229E+07   2540161E-02 -.1454E+02 -.3024E+02   .9999976 -.0011196 -.0019046
T17734  1 .9952597E+07   2540106E-02 -.1696E+02  .4380E-01   .9999997 -.0005292  .0005659
T17735  1 .9935532E+07   2540191E-02 -.6229E+02  .3790E+02   .9999611 -.0060497  .0064150
T17736  1 .9941313E+07   2540220E-02  .3330E+02 -.7554E+02   .9999508  .0055158 -.0082494
T17737  1 .9958418E+07   2540005E-02 -.1727E+02 -.3119E+02   .9999843 -.0018984 -.0052663
T17738  1 .9940432E+07   2540003E-02  .1504E+02 -.1095E+02   .9999965  .0010645  .0024246
T17739  1 .9951509E+07   2540254E-02 -.1292E+03  .2973E+02   .9999695 -.0039792  .0067139
T17740  1 .9943344E+07   2540240E-02 -.5189E+02 -.4891E+02   .9999899 -.0018154 -.0041099
T17741  1 .9956078E+07   2540199E-02  .2754E+02 -.2785E+02   .9999952  .0016120 -.0026541
T17742  1 .9960633E+07   2540264E-02  .1114E+03 -.2460E+02   .9999963  .0026392 -.0007087
T17743  1 .9932479E+07   2540156E-02  .3221E+02 -.5971E+01   .9999867  .0051513  .0000599
T17744  1 .9933069E+07   2540041E-02  .1694E+02 -.8597E+02   .9999815  .0005749 -.0060501
T17745  1 .9961380E+07   2540186E-02 -.5700E+02  .2781E+02   .9999734 -.0061334 -.0039495
T17746  1 .9937161E+07   2540014E-02  .3089E+02 -.1279E+03   .9999409  .0086341 -.0066074
T17747  1 .9948416E+07   2540093E-02 -.4296E+02 -.3457E+02   .9999976 -.0022092  .0001342
T17748  1 .9937921E+07   2540236E-02 -.9916E+02  .1075E+02   .9999764 -.0065855  .0019761
T17749  1 .9962949E+07   2540138E-02  .5601E+02  .1597E+02   .9999838  .0049046  .0028894
T17750  1 .9956785E+07   2540020E-02 -.3530E+02  .1047E+00   .9999898 -.0041626  .0017472
T17751  1 .9967542E+07   2540101E-02  .1701E+02 -.1053E+03   .9999307  .0069371 -.0095108
T17752  1 .9940404E+07   2540100E-02 -.1054E+02  .1824E+02   .9999971  .0011686 -.0020879
T17753  1 .9956737E+07   2540092E-02  .8269E+02 -.1041E+03   .9999298  .0098068 -.0066452
T17754  1 .9954336E+07   2540262E-02  .2578E+02 -.8643E+01   .9999890  .0045824 -.0010033
T17755  1 .9929044E+07   2540002E-02  .6438E+01 -.5929E+02   .9999815 -.0048367 -.0036994
T17756  1 .9962059E+07   2540201E-02  .6787E+01 -.5057E+02   .9999858  .0014732 -.0051265
T17757  1 .9962869E+07   2540155E-02  .6969E+00 -.1757E+00   .9999985  .0012260 -.0011957
T17758  1 .9960864E+07   2540261E-02  .5296E+02 -.5277E+02   .9999673  .0041044 -.0069666
T17759  1 .9973878E+07   2540076E-02  .2070E+03 -.2901E+02   .9998953  .0144677 -.0001149
T17760  1 .9931230E+07   2540223E-02 -.9376E+02 -.1560E+02   .9999779 -.0066473  .0001583
T17761  1 .9948640E+07   2540200E-02  .4940E+02  .5592E+02   .9999659  .0052843  .0063522
T17762  1 .9953426E+07   2540076E-02  .5921E+01 -.3054E+02   .9999862  .0036028 -.0038247
T17763  1 .9934988E+07   2540237E-02 -.2972E+01 -.1320E+02   .9999993  .0008265 -.0008625
T17764  1 .9953254E+07   2540106E-02 -.2705E+02 -.6870E+02   .9999473 -.0097130 -.0033139
T17765  1 .9952607E+07   2540262E-02  .1359E+02 -.2449E+02   .9999890  .0039145  .0025705
T17766  1 .9950969E+07   2540007E-02 -.8295E+01  .3099E+02   .9999826 -.0021270  .0054968
T17767  1 .9956679E+07   2540144E-02  .1825E+03  .7392E+02   .9998200  .0177219  .0067722
T17768  1 .9953447E+07   2540172E-02 -.4059E+02 -.8608E+02   .9999773 -.0047429 -.0047959
T17769  1 .9956510E+07   2540231E-02 -.9520E+01  .2263E+02   .9999997  .0006577 -.0004429
T17770  1 .9936821E+07   2540221E-02  .8811E+01 -.5396E+02   .9999983  .0018165 -.0001285
T17771  1 .9937603E+07   2540184E-02  .3449E+02  .9322E+01   .9999902  .0019729  .0039546
T17772  1 .9929572E+07   2540085E-02  .4768E+01 -.4491E+02   .9999815 -.0044144 -.0041877
T17773  1 .9964423E+07   2540252E-02  .2466E+01  .2544E+02   .9999884 -.0000383  .0048239
T17774  1 .9967368E+07   2540068E-02 -.2078E+02  .1123E+02   .9999945 -.0007354  .0032414
T17775  1 .9968359E+07   2540129E-02 -.3052E+02  .5410E+01   .9999773 -.0064270  .0020044
T17776  1 .9961239E+07   2540193E-02  .1827E+03  .1472E+03   .9999554  .0078577  .0052400
T17777  1 .9951874E+07   2540123E-02 -.9833E+01 -.7346E+02   .9999720 -.0033902 -.0066695
T17778  1 .9974505E+07   2540224E-02  .1064E+03 -.6641E+02   .9999609  .0075266 -.0046352
T17779  1 .9946659E+07   2540262E-02 -.1709E+03 -.7455E+02   .9998525 -.0138665 -.0101336
T17780  1 .9971117E+07   2540181E-02  .6815E+02 -.2110E+02   .9999878  .0034303  .0035636
T17781  1 .9966370E+07   2540166E-02  .1457E+03  .8925E+02   .9998965  .0068752  .0126366
T17782  1 .9957137E+07   2540180E-02  .2355E+01 -.1908E+02   .9999940 -.0012866 -.0032026
T17783  1 .9958084E+07   2540022E-02  .4239E+02 -.3793E+02   .9999834  .0036899 -.0044158
T17784  1 .9959798E+07   2540224E-02 -.1353E+03 -.2329E+03   .9999023 -.0094756 -.0102805
T17785  1 .9969777E+07   2540224E-02 -.5624E+02 -.8052E+01   .9996505 -.0229112 -.0131858
T17786  1 .9958716E+07   2540165E-02  .5974E+01 -.3299E+02   .9999875  .0001112 -.0050010
T17787  1 .9962810E+07   2540094E-02 -.1829E+02  .2771E+02   .9999790  .0022082  .0060951
T17788  1 .9949255E+07   2540225E-02  .2907E+01  .1092E+02   .9999999 -.0002729  .0004247
T17789  1 .9956371E+07   2540173E-02  .3513E+02  .1286E+02   .9999910  .0034967 -.0023885
T17790  1 .9963772E+07   2540036E-02 -.6854E+01 -.5911E+01   .9999763 -.0062971  .0027746
T17791  1 .9961403E+07   2540067E-02  .1575E+03  .3072E+02   .9999221  .0122890 -.0021649
T17792  1 .9959950E+07   2540238E-02 -.1777E+02  .2465E+02   .9999899 -.0041466  .0017352
T17793  1 .9952222E+07   2540263E-02  .5938E+02 -.5771E+02   .9999744  .0062466 -.0034957
T17794  1 .9967472E+07   2540221E-02  .7970E+02 -.4181E+02   .9999714  .0064210 -.0040085
T17795  1 .9937780E+07   2540206E-02 -.2478E+02 -.2473E+01   .9999953 -.0029723  .0007700
T17796  1 .9968965E+07   2540059E-02  .1050E+03 -.4707E+02   .9999415  .0090888 -.0058579
T17797  1 .9936934E+07   2540184E-02 -.9372E+02 -.1852E+01   .9999773 -.0063102  .0023544
T17798  1 .9949674E+07   2540031E-02  .1589E+03  .3855E+02   .9998544  .0155557 -.0070128
T17799  1 .9943611E+07   2540230E-02  .3216E+02 -.1169E+02   .9999920  .0031841  .0024046
T17800  1 .9933554E+07   2540203E-02 -.1327E+03 -.2831E+02   .9999303 -.0064607 -.0098771
T17801  1 .9970517E+07   2540235E-02 -.2912E+02  .6376E+02   .9999947 -.0018859  .0026428
T17802  1 .9957640E+07   2540105E-02  .2134E+02  .1938E+02   .9999912  .0042043  .0001281
T17803  1 .9964137E+07   2540263E-02  .5984E+02 -.6515E+02   .9999565  .0044606 -.0081948
T17804  1 .9949368E+07   2540242E-02  .1408E+03 -.6951E+01   .9999893  .0045898 -.0006414
T17805  1 .9961070E+07   2540006E-02  .7227E+02 -.4003E+02   .9999545  .0083884 -.0045399
T17806  1 .9968978E+07   2540247E-02 -.6180E+02  .5970E+02   .9999922 -.0017828  .0035151
T17807  1 .9968955E+07   2540151E-02  .5115E+02  .7888E+02   .9999873  .0047234  .0017718
T17808  1 .9966941E+07   2540172E-02  .5683E+02 -.8129E+02   .9999766  .0068273  .0004549
T17809  1 .9954450E+07   2540094E-02  .4995E+01 -.4014E+02   .9999760  .0045053 -.0052545
T17810  1 .9955597E+07   2540248E-02 -.1404E+02 -.1124E+02   .9999961 -.0026513  .0008254
T17811  1 .9933652E+07   2540199E-02 -.2375E+00 -.4788E+02   .9999923 -.0017089 -.0035450
T17812  1 .9952821E+07   2540022E-02 -.1145E+03 -.8807E+02   .9998978 -.0122087 -.0074447
T17813  1 .9964535E+07   2540181E-02  .1010E+02 -.4220E+02   .9999760  .0004312 -.0069159
T17814  1 .9969571E+07   2540009E-02 -.3047E+02 -.4874E+02   .9999899 -.0037331 -.0025013
T17815  1 .9962665E+07   2540164E-02  .3234E+02  .1336E+02   .9999888  .0043945  .0017499
T17816  1 .9946515E+07   2540074E-02 -.2994E+02 -.1476E+02   .9999884 -.0041477 -.0024305
T17817  1 .9942160E+07   2540155E-02 -.1064E+03 -.2483E+02   .9999872 -.0050348  .0005377
T17818  1 .9949126E+07   2540258E-02 -.2990E+03  .2718E+03   .9998237 -.0130416  .0135119
T17819  1 .9965330E+07   2540206E-02  .5109E+00 -.1876E+02   .9999888  .0047085 -.0003849
T17820  1 .9950338E+07   2540123E-02 -.2898E+02  .3023E+02   .9999810 -.0028008  .0054936
T17821  1 .9970419E+07   2540096E-02  .2498E+02 -.3576E+02   .9999795 -.0012839 -.0062770
T17822  1 .9951455E+07   2540034E-02  .8680E+02 -.1244E+01   .9999767  .0068164 -.0003373
T17823  1 .9951235E+07   2540034E-02 -.2654E+02  .3294E+02   .9999627 -.0071376  .0048558
T17824  1 .9937083E+07   2540083E-02 -.1737E+02  .1867E+02   .9999873 -.0034451  .0036799
T17825  1 .9957167E+07   2540021E-02 -.5297E+02  .1859E+02   .9999828 -.0050355  .0029928
T17826  1 .9957353E+07   2540002E-02 -.5210E+02 -.5704E+02   .9999860 -.0023827 -.0047239
