============================== SRIM-2008.04 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(25 MeV) ==> Havar window( 2.53 um) =====================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T11700  1 .4922298E+07   2540220E-02  .5771E+02 -.2788E+03   .9993529  .0047092 -.0356599
T11701  1 .4913861E+07   2540188E-02 -.6931E+02 -.4139E+02   .9999801 -.0058300  .0024253
T11702  1 .4911178E+07   2540156E-02 -.1463E+03 -.6255E+03   .9993388 -.0130839 -.0339230
T11703  1 .4910414E+07   2540197E-02  .5479E+02 -.1788E+03   .9997793  .0145172 -.0151875
T11704  1 .4924703E+07   2540254E-02 -.4275E+02 -.7169E+01   .9999895 -.0043978  .0013164
T11705  1 .4946725E+07   2540035E-02 -.4878E+02 -.6963E+02   .9999667 -.0071316 -.0039557
T11706  1 .4918183E+07   2540149E-02  .1817E+03 -.1442E+02   .9999023  .0110793  .0085281
T11707  1 .4910880E+07   2540158E-02  .7205E+02 -.2494E+02   .9999790  .0042187 -.0049215
T11708  1 .4919215E+07   2540127E-02  .2890E+02  .1603E+03   .9995569  .0017172  .0297171
T11709  1 .4913617E+07   2540226E-02 -.3529E+02 -.1270E+01   .9999831 -.0053855 -.0022094
T11710  1 .4935549E+07   2540150E-02 -.1416E+03  .5242E+02   .9999102 -.0067430  .0115781
T11711  1 .4915452E+07   2540168E-02 -.1810E+03 -.2098E+02   .9997010 -.0243762 -.0019165
T11712  1 .4934574E+07   2540113E-02 -.3319E+03  .7152E+02   .9993563 -.0346970  .0091186
T11713  1 .4924043E+07   2540059E-02  .3330E+01 -.6590E+02   .9999668 -.0006644 -.0081240
T11714  1 .4903743E+07   2540174E-02  .1559E+03 -.3754E+03   .9961895  .0347396 -.0799981
T11715  1 .4918719E+07   2540254E-02  .3622E+02 -.4692E+01   .9999953 -.0027059 -.0014257
T11716  1 .4907988E+07   2540152E-02  .1725E+02 -.2088E+02   .9999375  .0001164 -.0111817
T11717  1 .4924591E+07   2540200E-02 -.1719E+03  .1517E+03   .9997059 -.0150560  .0190102
T11718  1 .4912139E+07   2540232E-02 -.9561E+02  .5560E+02   .9992148 -.0323192  .0229199
T11719  1 .4928154E+07   2540172E-02  .1616E+03  .4473E+02   .9998869  .0134148  .0068026
T11720  1 .4928457E+07   2540219E-02 -.1004E+03 -.8687E+02   .9999539 -.0060997 -.0074215
T11721  1 .4917556E+07   2540229E-02 -.7602E+02 -.9448E+01   .9999736 -.0059634  .0041422
T11722  1 .4926616E+07   2540119E-02  .6289E+02  .1279E+03   .9998028  .0134545  .0146084
T11723  1 .4893187E+07   2540263E-02 -.9004E+02  .5737E+00   .9996979 -.0181194  .0166062
T11724  1 .4931530E+07   2540056E-02  .7072E+02 -.4924E+01   .9999638  .0075084  .0040136
T11725  1 .4937408E+07   2540158E-02 -.5939E+02 -.1293E+02   .9998733 -.0104403 -.0120144
T11726  1 .4915245E+07   2540171E-02 -.2761E+02  .6428E+02   .9998193  .0011585  .0189768
T11727  1 .4908850E+07   2540046E-02 -.8399E+02  .3738E+02   .9999702  .0023051  .0073648
T11728  1 .4932224E+07   2540071E-02  .4883E+02 -.9504E+02   .9999796 -.0038830 -.0050695
T11729  1 .4929914E+07   2540073E-02 -.3702E+02 -.3040E+01   .9999151 -.0128529  .0021332
T11730  1 .4935198E+07   2540218E-02  .5988E+03 -.4666E+03   .9986546  .0437579 -.0278266
T11731  1 .4911672E+07   2540123E-02  .2895E+02 -.1744E+02   .9999427 -.0104526 -.0023090
T11732  1 .4906897E+07   2540178E-02 -.1761E+02  .8178E+02   .9999878 -.0004657  .0049205
T11733  1 .4913315E+07   2540135E-02 -.6687E+02  .2652E+02   .9999111 -.0117337  .0063273
T11734  1 .4939090E+07   2540046E-02 -.2775E+01  .8875E+02   .9997881  .0076283  .0191218
T11735  1 .4915025E+07   2540258E-02 -.3842E+01 -.2016E+02   .9999880  .0002657 -.0049012
T11736  1 .4912631E+07   2540188E-02  .2164E+02 -.2450E+02   .9999944  .0014933  .0029809
T11737  1 .4908316E+07   2540251E-02 -.8782E+02 -.5797E+02   .9999751 -.0068462 -.0017278
T11738  1 .4930157E+07   2540103E-02 -.4639E+03 -.3857E+03   .9899294 -.1377040 -.0328221
T11739  1 .4920117E+07   2540191E-02 -.9251E+01  .4562E+02   .9999406 -.0100563  .0042115
T11740  1 .4931347E+07   2540014E-02  .1471E+02 -.2007E+03   .9999726  .0017670 -.0071921
T11741  1 .4915240E+07   2540243E-02  .3981E+01 -.1109E+02   .9999820  .0004414 -.0059775
T11742  1 .4908718E+07   2540006E-02 -.3678E+02  .1981E+03   .9981763  .0511687  .0320275
T11743  1 .4922874E+07   2540084E-02 -.1512E+03 -.2112E+00   .9998065 -.0196603  .0007276
T11744  1 .4904290E+07   2540199E-02  .5119E+02 -.7897E+02   .9997111  .0131797 -.0201019
T11745  1 .4932706E+07   2540025E-02 -.2676E+02  .1596E+02   .9999930 -.0014482  .0034640
T11746  1 .4928812E+07   2540248E-02 -.3977E+02  .2754E+02   .9999993  .0007241 -.0009294
T11747  1 .4918514E+07   2540196E-02  .7510E+02  .5489E+02   .9997651  .0207725  .0061791
T11748  1 .4940352E+07   2540261E-02 -.5018E+02 -.2120E+03   .9998710  .0046551 -.0153727
T11749  1 .4901991E+07   2540264E-02  .3460E+02  .5691E+02   .9999602 -.0006674  .0088958
T11750  1 .4928470E+07   2540127E-02  .1166E+01  .2676E+02   .9999987  .0000677  .0016015
T11751  1 .4928001E+07   2540101E-02  .7592E+02 -.1312E+03   .9999854 -.0014874 -.0052028
T11752  1 .4907901E+07   2540264E-02 -.3375E+02  .1773E+02   .9999810 -.0007064  .0061230
T11753  1 .4925647E+07   2540236E-02  .1664E+03  .1036E+02   .9994591  .0327796  .0026289
T11754  1 .4912194E+07   2540118E-02 -.1208E+02  .5258E+02   .9999958 -.0028257  .0005967
T11755  1 .4940294E+07   2540235E-02 -.2510E+03  .5101E+02   .9997421 -.0226567 -.0015689
T11756  1 .4914938E+07   2540203E-02 -.1665E+02  .5349E+02   .9998153 -.0051094  .0185269
T11757  1 .4936403E+07   2540261E-02  .1333E+03  .2282E+02   .9998804  .0135267  .0074961
T11758  1 .4929603E+07   2540010E-02  .1176E+02 -.8790E+02   .9999455  .0018414 -.0102789
T11759  1 .4935343E+07   2540239E-02 -.7284E+02  .8862E+00   .9995442  .0135916 -.0269562
T11760  1 .4910014E+07   2540101E-02  .3551E+02  .3018E+02   .9999497  .0078195  .0062744
T11761  1 .4911000E+07   2540237E-02  .3176E+02 -.1276E+03   .9998915  .0069865 -.0129722
T11762  1 .4909670E+07   2540177E-02 -.6750E+02  .6557E+02   .9999581 -.0079537  .0045243
T11763  1 .4919704E+07   2540059E-02 -.1698E+03  .5853E+02   .9996511 -.0237827  .0114879
T11764  1 .4919455E+07   2540218E-02 -.6515E+02 -.1328E+03   .9999901 -.0044342  .0002101
T11765  1 .4916732E+07   2540219E-02 -.9356E+02  .2758E+01   .9999941 -.0030473 -.0015947
T11766  1 .4917102E+07   2540206E-02  .3219E+02 -.7697E+02   .9999803 -.0013363 -.0061395
T11767  1 .4940139E+07   2540258E-02 -.6487E+01  .2092E+03   .9998848 -.0023574  .0149943
T11768  1 .4941412E+07   2540261E-02 -.7903E+02 -.2781E+02   .9999808 -.0058922 -.0018925
T11769  1 .4933133E+07   2540242E-02  .1816E+02  .1375E+03   .9997232 -.0098289 -.0213752
T11770  1 .4918610E+07   2540035E-02  .2371E+03  .3779E+03   .9993601  .0116469  .0338185
T11771  1 .4938743E+07   2540089E-02  .3337E+03 -.9485E+02   .9996437  .0252143 -.0087549
T11772  1 .4920046E+07   2540115E-02  .3077E+02  .2268E+02   .9999749  .0033749  .0062338
T11773  1 .4909114E+07   2540215E-02  .1984E+03 -.1869E+03   .9994671  .0302006 -.0123861
T11774  1 .4919623E+07   2540208E-02 -.6353E+02 -.4883E+02   .9999510 -.0068188 -.0071740
T11775  1 .4940035E+07   2540176E-02 -.5612E+02 -.1650E+03   .9999445 -.0013807 -.0104462
T11776  1 .4916694E+07   2540208E-02  .2330E+02  .3866E+02   .9999891  .0030213  .0035477
T11777  1 .4931459E+07   2540031E-02  .1961E+03 -.2160E+03   .9993687  .0245841 -.0256494
T11778  1 .4927970E+07   2540015E-02 -.5874E+03 -.1497E+03   .9996837 -.0251056 -.0014731
T11779  1 .4931876E+07   2540026E-02 -.1872E+00  .6471E+01   .9999910  .0027273 -.0032529
T11780  1 .4932181E+07   2540126E-02 -.2397E+02  .5768E+01   .9999685 -.0075413  .0024624
T11781  1 .4930454E+07   2540261E-02  .1090E+03  .6640E+02   .9998131  .0139486  .0133904
T11782  1 .4938648E+07   2540186E-02 -.5264E+02 -.4085E+02   .9999729 -.0050680 -.0053305
T11783  1 .4923569E+07   2540011E-02  .1165E+02 -.6614E+02   .9999740  .0031940 -.0064584
T11784  1 .4927540E+07   2540164E-02  .3771E+02  .2084E+02   .9999919 -.0016350  .0036664
T11785  1 .4922209E+07   2540233E-02  .4376E+02  .2477E+02   .9999652  .0067652  .0048726
T11786  1 .4911610E+07   2540227E-02  .4506E+01  .6093E+02   .9999621  .0008957  .0086560
T11787  1 .4929668E+07   2540168E-02 -.8928E+02 -.2242E+03   .9997529 -.0115553 -.0189884
T11788  1 .4929408E+07   2540237E-02 -.1584E+03  .1121E+03   .9998022 -.0172184  .0099522
T11789  1 .4923352E+07   2540220E-02 -.2305E+02  .1096E+03   .9998107 -.0036546  .0191129
T11790  1 .4897786E+07   2540239E-02  .3191E+02 -.3131E+02   .9998615  .0117322 -.0118022
T11791  1 .4907921E+07   2540183E-02  .1283E+03 -.1048E+02   .9995183  .0310331 -.0003197
T11792  1 .4921017E+07   2540149E-02 -.3206E+03  .7624E+02   .9989060 -.0441821  .0153235
T11793  1 .4902394E+07   2540196E-02  .1262E+03 -.2691E+02   .9998743  .0154787  .0034358
T11794  1 .4929186E+07   2540144E-02  .2394E+03  .2067E+03   .9996652  .0226284  .0125495
T11795  1 .4927851E+07   2540199E-02  .5443E+02 -.7449E+01   .9999810  .0054017  .0029807
T11796  1 .4927566E+07   2540252E-02 -.2240E+02  .6553E+02   .9997017 -.0106189  .0219946
T11797  1 .4925069E+07   2540063E-02 -.1537E+03  .1393E+03   .9997618 -.0184511  .0116567
T11798  1 .4929765E+07   2540190E-02  .2538E+02  .8527E+02   .9999791 -.0064338 -.0007002
T11799  1 .4920758E+07   2540087E-02 -.5272E+01 -.6482E+02   .9999686  .0000793 -.0079273
T11800  1 .4922923E+07   2540221E-02 -.2139E+02 -.1719E+02   .9999914 -.0015107 -.0038611
T11801  1 .4924130E+07   2540096E-02 -.6596E+02 -.1324E+01   .9999719 -.0074070  .0011841
T11802  1 .4922665E+07   2540168E-02  .4673E+02 -.4439E+02   .9999917  .0017352 -.0036968
T11803  1 .4915437E+07   2540246E-02 -.2475E+03 -.6683E+02   .9996518 -.0188210 -.0184949
T11804  1 .4941719E+07   2540197E-02 -.2574E+00 -.1611E+02   .9999869 -.0051123  .0003629
T11805  1 .4931184E+07   2540032E-02  .3132E+02 -.1016E+03   .9997734 -.0026306 -.0211235
T11806  1 .4913005E+07   2540106E-02 -.1168E+04 -.4878E+02   .9980145 -.0598311 -.0196786
T11807  1 .4928542E+07   2540231E-02 -.3918E+02  .3948E+02   .9999864 -.0051677  .0007007
T11808  1 .4943099E+07   2540093E-02 -.2079E+03  .8172E+02   .9998287 -.0175796  .0057835
T11809  1 .4931307E+07   2540021E-02 -.4735E+02 -.9142E+02   .9999495 -.0011640 -.0099847
T11810  1 .4914211E+07   2540094E-02  .4581E+01  .8791E+02   .9999943  .0023605  .0024318
T11811  1 .4922442E+07   2540141E-02 -.6604E+02  .1877E+02   .9999714 -.0010016 -.0074911
T11812  1 .4912123E+07   2540113E-02 -.5762E+02 -.2623E+01   .9999655 -.0076484  .0032500
T11813  1 .4928047E+07   2540034E-02  .8259E+02 -.1032E+03   .9998882  .0039937 -.0144066
T11814  1 .4910711E+07   2540170E-02  .8035E+02 -.1117E+02   .9993310  .0280749  .0234383
T11815  1 .4923282E+07   2540209E-02 -.1636E+02 -.2730E+02   .9999726  .0039259 -.0062783
T11816  1 .4938687E+07   2540225E-02 -.2156E+01 -.1501E+03   .9998989 -.0003536 -.0142163
T11817  1 .4902214E+07   2540095E-02 -.2847E+02 -.6463E+02   .9999631 -.0012498 -.0084993
T11818  1 .4928988E+07   2540240E-02 -.5415E+02  .2023E+01   .9999649 -.0079115  .0027498
T11819  1 .4936947E+07   2540037E-02  .2033E+01  .1291E+03   .9997604 -.0056992  .0211322
T11820  1 .4925752E+07   2540210E-02  .3386E+00 -.7197E+02   .9998844  .0022083 -.0150453
T11821  1 .4925620E+07   2540194E-02 -.5856E+02 -.1769E+03   .9998630 -.0031782 -.0162438
T11822  1 .4925078E+07   2540205E-02  .5620E+02  .2766E+02   .9999717  .0062667  .0041562
T11823  1 .4945378E+07   2540005E-02 -.3641E+02  .2315E+02   .9999212 -.0092778  .0084564
T11824  1 .4922672E+07   2540116E-02  .1236E+02  .8255E+02   .9999002  .0017060  .0140273
T11825  1 .4931810E+07   2540261E-02  .6679E+02 -.1981E+03   .9997070 -.0003812 -.0242047
T11826  1 .4923588E+07   2540132E-02  .1164E+03  .1230E+02   .9999081  .0120422  .0062201
T11827  1 .4900939E+07   2540072E-02  .4517E+02  .3693E+04   .9621951  .0149460  .2719509
T11828  1 .4934425E+07   2540224E-02  .2923E+02 -.5478E+02   .9999724 -.0012223 -.0073259
T11829  1 .4905866E+07   2540110E-02  .2619E+02  .3212E+02   .9999761  .0049930  .0047869
T11830  1 .4936709E+07   2540199E-02 -.4885E+02  .1255E+02   .9999716 -.0074990  .0007835
T11831  1 .4903379E+07   2540257E-02  .4754E+02  .4115E+02   .9995539  .0264904  .0137957
T11832  1 .4912059E+07   2540190E-02 -.7917E+02 -.5618E+02   .9998380 -.0144896 -.0106751
T11833  1 .4948481E+07   2540209E-02 -.6488E+02 -.3834E+02   .9999879 -.0047918 -.0011345
T11834  1 .4918756E+07   2540143E-02 -.6226E+01  .3255E+02   .9999871  .0038733 -.0032861
T11835  1 .4924145E+07   2540203E-02 -.6494E+02  .3250E+03   .9995987 -.0031741  .0281494
T11836  1 .4933362E+07   2540197E-02 -.2506E+02  .1200E+03   .9999789 -.0051534  .0039448
T11837  1 .4930251E+07   2540167E-02 -.9526E+02 -.6201E+02   .9998990 -.0100004 -.0100993
T11838  1 .4926556E+07   2540153E-02 -.2229E+03 -.4849E+02   .9976936 -.0562056 -.0380585
T11839  1 .4915564E+07   2540087E-02 -.2242E+03 -.2443E+02   .9994557 -.0329885 -.0001200
T11840  1 .4910086E+07   2540243E-02  .1202E+02 -.2125E+00   .9999930  .0034399  .0014497
T11841  1 .4920604E+07   2540171E-02  .1502E+02  .5196E+02   .9999802  .0058452  .0023416
T11842  1 .4920497E+07   2540088E-02  .7043E+02 -.4149E+02   .9999933  .0028932 -.0022568
T11843  1 .4911118E+07   2540092E-02  .1504E+02  .6864E+02   .9999479  .0026244  .0098645
T11844  1 .4917689E+07   2540200E-02 -.3915E+02  .1847E+03   .9997809 -.0057892  .0201167
T11845  1 .4933349E+07   2540222E-02 -.2063E+02  .2456E+02   .9999771 -.0035265  .0057812
T11846  1 .4927073E+07   2540079E-02 -.6870E+01  .6135E+02   .9999662 -.0044795  .0068880
T11847  1 .4909331E+07   2540084E-02 -.1938E+02 -.3665E+02   .9999827 -.0058561  .0005293
T11848  1 .4915982E+07   2540250E-02 -.3650E+01  .2899E+02   .9999770 -.0061414  .0028917
T11849  1 .4946129E+07   2540040E-02  .1207E+03 -.1503E+02   .9998639  .0152503 -.0062878
T11850  1 .4943801E+07   2540080E-02 -.8100E+02 -.4865E+02   .9999329 -.0065629 -.0095486
T11851  1 .4923279E+07   2540063E-02 -.1523E+02 -.1319E+01   .9999920 -.0005715  .0039473
T11852  1 .4925557E+07   2540208E-02  .5478E+02  .2332E+02   .9999827  .0052072  .0027197
T11853  1 .4911206E+07   2540092E-02  .1444E+03 -.7776E+02   .9999154  .0108794 -.0071260
T11854  1 .4906752E+07   2540037E-02 -.1614E+01  .6243E+03   .9996260  .0096349  .0255944
T11855  1 .4913206E+07   2540259E-02 -.2185E+03  .8136E+01   .9999422 -.0063639 -.0086626
T11856  1 .4902865E+07   2540214E-02  .3441E+03  .5030E+03   .9973947  .0391998  .0605579
T11857  1 .4926588E+07   2540085E-02 -.2164E+03 -.7902E+02   .9998022 -.0155161 -.0124445
T11858  1 .4927794E+07   2540211E-02 -.5327E+02 -.7317E+01   .9999313 -.0114451 -.0025243
T11859  1 .4931782E+07   2540113E-02  .6416E+02 -.3482E+02   .9999800  .0060465 -.0018312
T11860  1 .4905058E+07   2540243E-02 -.1044E+01 -.7122E+02   .9999346 -.0001200 -.0114355
T11861  1 .4917108E+07   2540141E-02  .1361E+03  .9320E+02   .9999906  .0039168 -.0018572
T11862  1 .4914061E+07   2540120E-02  .1372E+03 -.1222E+03   .9989323  .0305549 -.0346494
T11863  1 .4916741E+07   2540260E-02 -.4558E+02 -.5397E+02   .9998090 -.0127077 -.0148477
T11864  1 .4899751E+07   2540264E-02  .5243E+01  .3109E+02   .9999830  .0057159  .0011481
T11865  1 .4903735E+07   2540027E-02 -.6066E+02 -.1544E+02   .9999980  .0013881 -.0014480
T11866  1 .4923381E+07   2540055E-02  .1862E+02  .9612E+01   .9999948  .0020170 -.0025208
T11867  1 .4914175E+07   2540157E-02  .4357E+02  .7429E+01   .9999878  .0048368  .0009772
T11868  1 .4913616E+07   2540072E-02  .1657E+03 -.5147E+02   .9998592  .0141660 -.0089971
T11869  1 .4926742E+07   2540241E-02 -.1015E+02  .1933E+03   .9998290  .0018419  .0184022
T11870  1 .4908478E+07   2540149E-02 -.2810E+02  .1173E+03   .9998898 -.0083911  .0122451
T11871  1 .4908033E+07   2540246E-02  .2419E+02  .2382E+01   .9999749  .0070206 -.0009398
T11872  1 .4927021E+07   2540162E-02  .2082E+03  .1291E+03   .9996224  .0259274  .0091039
T11873  1 .4914219E+07   2540074E-02 -.4642E+01 -.1435E+02   .9999842 -.0015385 -.0054057
T11874  1 .4903836E+07   2540143E-02 -.6501E+02 -.8987E+02   .9999730 -.0071718 -.0015980
T11875  1 .4923859E+07   2540131E-02  .3111E+01 -.6533E+03   .9990871  .0133425 -.0405828
T11876  1 .4947278E+07   2540241E-02  .1672E+03 -.4131E+02   .9998122  .0162276 -.0105958
T11877  1 .4903624E+07   2540117E-02 -.8603E+00 -.1021E+03   .9999289  .0024474 -.0116700
T11878  1 .4911487E+07   2540243E-02  .6959E+01  .6629E+02   .9999377  .0034883  .0105997
T11879  1 .4922517E+07   2540188E-02  .1368E+02  .2081E+03   .9998359  .0005205  .0181070
T11880  1 .4932072E+07   2540094E-02  .7465E+02  .4051E+03   .9995865  .0127840  .0257578
T11881  1 .4933190E+07   2540156E-02  .2121E+03  .5894E+02   .9998869  .0126250  .0081728
T11882  1 .4927841E+07   2540043E-02 -.2094E+03 -.4879E+02   .9999237 -.0122151  .0018159
T11883  1 .4916603E+07   2540184E-02 -.1693E+03 -.9642E+02   .9997782 -.0189636 -.0091577
T11884  1 .4906360E+07   2540256E-02 -.3167E+03  .8241E+02   .9997096 -.0238832  .0032208
T11885  1 .4922353E+07   2540085E-02  .2561E+02 -.2327E+02   .9999857  .0035361 -.0040164
T11886  1 .4926470E+07   2540159E-02  .1551E+02  .9973E+02   .9998085  .0065046  .0184561
T11887  1 .4897633E+07   2540109E-02 -.3891E+02 -.3296E+02   .9999389 -.0105608 -.0032630
T11888  1 .4924376E+07   2540056E-02 -.3502E+02 -.2230E+02   .9999544 -.0068347 -.0066697
T11889  1 .4912800E+07   2540225E-02  .7807E+01  .1020E+03   .9995825  .0013999  .0288583
T11890  1 .4910789E+07   2540206E-02  .2176E+02 -.1349E+02   .9999918  .0040300  .0003930
T11891  1 .4904604E+07   2540232E-02 -.9072E+02  .1339E+03   .9997915  .0030766  .0201850
T11892  1 .4930149E+07   2540022E-02  .2776E+01 -.6572E+02   .9999830 -.0001850 -.0058296
T11893  1 .4926874E+07   2540235E-02  .8111E+02 -.5124E+02   .9999038 -.0011233  .0138238
T11894  1 .4942388E+07   2540242E-02 -.6070E+02  .3592E+01   .9999662 -.0010730  .0081487
T11895  1 .4911482E+07   2540039E-02 -.1312E+03 -.1941E+03   .9995561  .0132244 -.0266980
T11896  1 .4934052E+07   2540012E-02  .1760E+02 -.4421E+02   .9999014 -.0099256 -.0099357
T11897  1 .4926324E+07   2540201E-02  .3729E+02  .5108E+02   .9997545  .0170417  .0141594
T11898  1 .4913108E+07   2540153E-02  .3671E+02 -.2983E+03   .9993623 -.0063906 -.0351312
T11899  1 .4932179E+07   2540061E-02 -.1063E+02  .1097E+03   .9997655  .0008024  .0216416
T11900  1 .4908845E+07   2540020E-02  .4137E+02 -.2625E+02   .9999498  .0091692 -.0040479
T11901  1 .4911425E+07   2540033E-02  .1204E+03  .2139E+02   .9999482  .0100713 -.0014789
T11902  1 .4928332E+07   2540133E-02  .7321E+01 -.1171E+03   .9999955 -.0005972 -.0029343
T11903  1 .4935092E+07   2540134E-02 -.2504E+02 -.3156E+02   .9999432 -.0020588 -.0104585
T11904  1 .4916675E+07   2540018E-02  .6706E+01 -.3491E+02   .9999673  .0010601 -.0080132
T11905  1 .4930682E+07   2540115E-02 -.6255E+02 -.7978E+02   .9998131 -.0133338 -.0139972
T11906  1 .4924796E+07   2540238E-02 -.2800E+03  .6672E+02   .9993976 -.0317281  .0140607
T11907  1 .4923704E+07   2540234E-02  .2663E+02 -.2554E+01   .9999895  .0042252  .0017865
T11908  1 .4908475E+07   2540192E-02  .1020E+03  .1580E+02   .9996641  .0258075 -.0023915
T11909  1 .4908166E+07   2540152E-02  .5640E+02  .1805E+02   .9997622  .0196051  .0095461
T11910  1 .4918603E+07   2540255E-02  .3356E+02 -.6054E+01   .9999830  .0045641  .0036305
T11911  1 .4910237E+07   2540155E-02  .1214E+03  .3004E+02   .9999741  .0058664  .0041708
T11912  1 .4920677E+07   2540028E-02 -.2332E+02  .2271E+02   .9999250 -.0122162 -.0009008
T11913  1 .4918316E+07   2540231E-02 -.4086E+02  .3077E+02   .9999891 -.0037441  .0027891
T11914  1 .4897008E+07   2540033E-02 -.4427E+02 -.7301E+02   .9999471 -.0075369 -.0070015
T11915  1 .4930640E+07   2540262E-02  .1476E+03 -.1124E+03   .9999579  .0091477  .0007300
T11916  1 .4918463E+07   2540244E-02  .5207E+02  .7919E+02   .9998988  .0106797  .0093934
T11917  1 .4919585E+07   2540256E-02  .5046E+03  .6430E+02   .9971821  .0646555  .0380463
T11918  1 .4912063E+07   2540218E-02  .1795E+02  .7245E+01   .9999908  .0021035  .0037386
T11919  1 .4916973E+07   2540140E-02  .1163E+03  .5649E+02   .9998102  .0182604  .0067965
T11920  1 .4916270E+07   2540255E-02  .2946E+01 -.2865E+00   .9999866  .0035457 -.0037741
T11921  1 .4908536E+07   2540034E-02  .5951E+02 -.5146E+02   .9999474  .0040326 -.0094316
T11922  1 .4926215E+07   2540085E-02  .1180E+03  .5097E+02   .9999498  .0098587 -.0017730
T11923  1 .4939503E+07   2540108E-02  .3367E+02  .2196E+03   .9996712  .0063543  .0248432
T11924  1 .4928417E+07   2540224E-02 -.4936E+02  .2961E+03   .9976389 -.0211334  .0653460
T11925  1 .4915311E+07   2540205E-02 -.1015E+03 -.8234E+02   .9998935 -.0042469 -.0139619
T11926  1 .4930921E+07   2540071E-02 -.8907E+02 -.6231E+02   .9999232 -.0118620 -.0035960
T11927  1 .4912220E+07   2540170E-02  .1139E+03 -.1824E+03   .9998625  .0153761 -.0062126
T11928  1 .4921383E+07   2540108E-02  .2026E+02  .1009E+02   .9999697 -.0076172 -.0016312
T11929  1 .4922158E+07   2540116E-02 -.1166E+02 -.1121E+03   .9999941 -.0033979  .0003949
T11930  1 .4921385E+07   2540221E-02 -.1434E+02  .1197E+02   .9999891 -.0027059  .0038055
T11931  1 .4901748E+07   2540092E-02 -.1226E+03  .1065E+03   .9996961 -.0102852  .0224051
T11932  1 .4926256E+07   2540082E-02 -.1516E+03 -.2216E+02   .9999565 -.0092371  .0012835
T11933  1 .4909990E+07   2540127E-02 -.2517E+03 -.8619E+02   .9994581 -.0275768 -.0179729
