============================== SRIM-2008.04 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(25 MeV) ==> Havar window( 2.53 um) =====================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 8498  2 .2479064E+08   2540024E-02 -.1561E+01 -.3687E+02   .9999940 -.0008769 -.0033422
T 8499  2 .2475519E+08   2540094E-02 -.1669E+03 -.1262E+03   .9995982 -.0237147 -.0155250
T 8500  2 .2482767E+08   2540090E-02  .3949E+02  .5394E+02   .9999784  .0058365  .0030133
T 8501  2 .2473490E+08   2540081E-02 -.5027E+02 -.1354E+03   .9999332 -.0042551 -.0107431
T 8502  2 .2477294E+08   2540262E-02 -.3338E+02 -.7243E+02   .9999762 -.0030391 -.0062013
T 8503  2 .2475437E+08   2540067E-02 -.1448E+02  .1315E+02   .9999948  .0016917  .0027397
T 8504  2 .2480334E+08   2540186E-02 -.1109E+02 -.1078E+01   .9999999  .0004402  .0002359
T 8505  2 .2477883E+08   2540223E-02 -.1790E+02  .1806E+02   .9999965 -.0006439  .0025779
T 8506  2 .2479323E+08   2540253E-02 -.3354E+01  .3057E+01   .9999991 -.0002392  .0013205
T 8507  2 .2478417E+08   2540255E-02  .1569E+03 -.4877E+02   .9999521  .0065726  .0072548
T 8508  2 .2473371E+08   2540179E-02  .2158E+02 -.2357E+02   .9999918 -.0028651 -.0028460
T 8509  2 .2476426E+08   2540113E-02 -.1540E+02 -.1367E+02   .9999974 -.0019879  .0010848
T 8510  2 .2482051E+08   2540224E-02  .2347E+02  .1295E+02   .9999894 -.0020677  .0041047
T 8511  2 .2479171E+08   2540078E-02 -.1329E+01 -.3116E+02   .9999951 -.0007225 -.0030461
T 8512  2 .2480561E+08   2540208E-02 -.5355E+02  .6204E+01   .9997906 -.0204625  .0003410
T 8513  2 .2478908E+08   2540233E-02  .2758E+02  .4030E+02   .9999889 -.0037459  .0028552
T 8514  2 .2476326E+08   2540001E-02  .5385E+01 -.4693E+02   .9999268 -.0035193  .0115784
T 8515  2 .2478987E+08   2540057E-02 -.1138E+01  .5873E+02   .9999799 -.0017292  .0061060
T 8516  2 .2478934E+08   2540171E-02  .9683E+02 -.1840E+02   .9999859  .0051500 -.0013183
T 8517  2 .2477507E+08   2540211E-02  .3120E+02 -.9170E+01   .9999957  .0026659 -.0012190
T 8518  2 .2481712E+08   2540146E-02  .1251E+02 -.7679E+02   .9999907  .0018086 -.0039207
T 8519  2 .2478537E+08   2540004E-02 -.2631E+02  .1155E+02   .9999962 -.0015065  .0023175
T 8520  2 .2472829E+08   2540057E-02  .1912E+02 -.3440E+02   .9999845  .0010080 -.0054705
T 8521  2 .2475603E+08   2540233E-02 -.9675E+01  .2496E+02   .9999773  .0035739  .0057077
T 8522  2 .2475751E+08   2540218E-02 -.6790E+02 -.1094E+03   .9999281 -.0035372 -.0114612
T 8523  2 .2482100E+08   2540216E-02 -.1776E+02 -.4295E+02   .9999900 -.0007881 -.0043962
T 8524  2 .2474340E+08   2540053E-02  .1193E+01  .5794E+02   .9999856 -.0008097  .0053007
T 8525  2 .2478262E+08   2540243E-02 -.7437E+02 -.2784E+02   .9999914 -.0036661 -.0019563
T 8526  2 .2477020E+08   2540021E-02  .1166E+02 -.3567E+02   .9999982  .0018934  .0003090
T 8527  2 .2479069E+08   2540084E-02 -.1930E+02 -.3503E+02   .9999875 -.0001511 -.0049934
T 8528  2 .2477332E+08   2540012E-02 -.3493E+02 -.4880E+02   .9999762 -.0039868 -.0056316
T 8529  2 .2480301E+08   2540145E-02  .2762E+01  .4465E+01   .9999930 -.0011262  .0035587
T 8530  2 .2479132E+08   2540030E-02 -.4099E+02 -.2650E+02   .9999671 -.0078179 -.0021614
T 8531  2 .2480768E+08   2540217E-02 -.4198E+01  .2232E+01   .9999959  .0004524  .0028381
T 8532  2 .2475891E+08   2540240E-02 -.1990E+02 -.2433E+02   .9999969 -.0019838 -.0014738
T 8533  2 .2481015E+08   2540209E-02  .4940E+02 -.1027E+02   .9999973  .0015170 -.0017543
T 8534  2 .2478750E+08   2540251E-02 -.4144E+02 -.3196E+02   .9999770 -.0067132 -.0010064
T 8535  2 .2475061E+08   2540219E-02  .2330E+02  .2870E+02   .9999895  .0045914  .0000293
T 8536  2 .2481093E+08   2540180E-02 -.3963E+01 -.5578E+02   .9999694  .0007467 -.0077822
T 8537  2 .2479166E+08   2540043E-02  .6406E+02  .5309E+02   .9999732  .0041780  .0060052
T 8538  2 .2477156E+08   2540238E-02  .1130E+03 -.1654E+01   .9999733  .0045861  .0056963
T 8539  2 .2481962E+08   2540110E-02  .4333E+03 -.2843E+03   .9997264  .0192900 -.0132281
T 8540  2 .2479239E+08   2540253E-02 -.6731E+02 -.1343E+02   .9999780 -.0037014  .0055068
T 8541  2 .2474718E+08   2540118E-02  .5315E+02 -.2869E+03   .9997437  .0109436 -.0198198
T 8542  2 .2477352E+08   2540115E-02  .4431E+02  .9795E+01   .9999971  .0018868  .0014736
T 8543  2 .2475757E+08   2540126E-02 -.5581E+02  .1949E+02   .9999850 -.0053884  .0009309
T 8544  2 .2478478E+08   2540131E-02 -.3978E+02  .2023E+02   .9999958 -.0026625 -.0011635
T 8545  2 .2474727E+08   2540079E-02  .6281E+02  .1468E+02   .9999488  .0100217 -.0014164
T 8546  2 .2481166E+08   2540122E-02 -.4589E+02  .7134E+02   .9999730 -.0032441  .0065871
T 8547  2 .2480980E+08   2540090E-02 -.3257E+01 -.1532E+02   .9999933 -.0036212 -.0006132
T 8548  2 .2475185E+08   2540041E-02 -.2458E+02  .4558E+02   .9999450 -.0002706  .0104832
T 8549  2 .2479949E+08   2540241E-02  .6330E+01  .5438E+01   .9999994 -.0010559  .0003559
T 8550  2 .2479473E+08   2540253E-02 -.5765E+02 -.7286E+02   .9999876 -.0027161 -.0041738
T 8551  2 .2477098E+08   2540193E-02 -.6814E+02  .4539E+02   .9999935 -.0033214  .0013968
T 8552  2 .2480389E+08   2540216E-02 -.5370E+02  .4032E+02   .9999857 -.0048274  .0022884
T 8553  2 .2477344E+08   2540182E-02  .1943E+02  .3499E+02   .9999880  .0048004  .0010075
T 8554  2 .2477227E+08   2540016E-02 -.1020E+02  .3435E+02   .9999751  .0013527  .0069313
T 8555  2 .2479261E+08   2540262E-02  .1892E+02  .1587E+01   .9999988 -.0011179  .0010744
T 8556  2 .2478766E+08   2540247E-02 -.2243E+02 -.9108E+01   .9999975  .0002368 -.0022230
T 8557  2 .2478396E+08   2540066E-02  .1356E+03 -.7966E+02   .9997903  .0194559 -.0063898
T 8558  2 .2476866E+08   2540129E-02  .1025E+02  .1596E+02   .9999974  .0008635 -.0021161
T 8559  2 .2476605E+08   2540148E-02  .5530E+02  .2786E+02   .9999711  .0067698  .0034665
T 8560  2 .2480269E+08   2540074E-02 -.1811E+02 -.2034E+02   .9999794 -.0047351 -.0043313
T 8561  2 .2476536E+08   2540226E-02  .8815E+01  .2480E+01   .9999961  .0022679  .0016185
T 8562  2 .2476971E+08   2540024E-02 -.6588E+01  .3734E+02   .9999843  .0039789  .0039420
T 8563  2 .2477285E+08   2540029E-02  .1006E+03 -.1065E+02   .9999777  .0053923 -.0039392
T 8564  2 .2479362E+08   2540207E-02 -.2667E+02  .7293E+01   .9999887 -.0040057 -.0025747
T 8565  2 .2480544E+08   2540259E-02 -.6907E+02 -.7045E+02   .9999504 -.0069218 -.0071573
T 8566  2 .2472559E+08   2540220E-02  .5254E+02  .3550E+02   .9999208  .0099912  .0076557
T 8567  2 .2475425E+08   2540223E-02 -.1491E+02 -.3751E+02   .9999837 -.0034218 -.0045661
T 8568  2 .2473701E+08   2540253E-02 -.3213E+02  .6938E+02   .9999937 -.0026841 -.0023184
T 8569  2 .2478295E+08   2540239E-02  .1685E+02 -.4685E+02   .9999949  .0008203 -.0030760
T 8570  2 .2479250E+08   2540053E-02  .1249E+00 -.5211E+02   .9999846 -.0017496 -.0052731
T 8571  2 .2479053E+08   2540119E-02 -.1682E+02 -.4781E+02   .9999803 -.0007938 -.0062197
T 8572  2 .2476015E+08   2540053E-02  .7727E+02 -.4052E+02   .9999958  .0024461 -.0015802
T 8573  2 .2480203E+08   2540045E-02  .5550E+02  .2752E+02   .9999736  .0071674 -.0012089
T 8574  2 .2477406E+08   2540167E-02  .8257E+01 -.1731E+02   .9999917  .0002234  .0040795
T 8575  2 .2478252E+08   2540171E-02 -.1899E+02 -.3769E+01   .9999996 -.0008739  .0000402
T 8576  2 .2480143E+08   2540218E-02  .1340E+03  .1778E+03   .9998006  .0141735  .0140635
T 8577  2 .2475312E+08   2540180E-02  .4274E+02 -.1373E+02   .9999807  .0051651 -.0034571
T 8578  2 .2481064E+08   2540213E-02 -.4982E+02 -.1721E+02   .9999890 -.0025227 -.0039483
T 8579  2 .2475274E+08   2540074E-02 -.2947E+02  .7084E+01   .9999968 -.0024979 -.0004983
T 8580  2 .2479316E+08   2540225E-02 -.2810E+02  .3935E+02   .9999861 -.0046982  .0023802
T 8581  2 .2479142E+08   2540163E-02  .2158E+02 -.2070E+02   .9999992  .0011820  .0003496
T 8582  2 .2480318E+08   2540226E-02 -.5135E+02  .9190E+02   .9999773 -.0030093  .0060345
T 8583  2 .2479357E+08   2540257E-02 -.1294E+01  .3746E+02   .9999831  .0006928  .0057788
T 8584  2 .2480347E+08   2540110E-02 -.5065E+00  .1581E+02   .9999999  .0003766 -.0001534
T 8585  2 .2478693E+08   2540201E-02 -.4276E+02 -.4729E+02   .9999851 -.0036059 -.0040897
T 8586  2 .2478428E+08   2540157E-02 -.3042E+02  .1031E+02   .9999979 -.0006102  .0019689
T 8587  2 .2478490E+08   2540066E-02  .1681E+01  .3147E+02   .9999593  .0069332  .0057732
T 8588  2 .2480303E+08   2540021E-02  .8911E+02  .2064E+02   .9999831  .0054669  .0019808
T 8589  2 .2478676E+08   2540225E-02  .6123E+02 -.7909E+01   .9999903  .0037804 -.0022815
T 8590  2 .2479102E+08   2540059E-02 -.1597E+02 -.3338E+02   .9999738 -.0016288 -.0070499
T 8591  2 .2481175E+08   2540034E-02  .1673E+02  .4828E+02   .9999971  .0006907  .0023097
T 8592  2 .2480995E+08   2540151E-02  .4666E+02  .1569E+02   .9999709  .0061436  .0045245
T 8593  2 .2479666E+08   2540139E-02  .2928E+01 -.2514E+02   .9999988 -.0004721 -.0014930
T 8594  2 .2479547E+08   2540217E-02  .8858E+01 -.2811E+02   .9999901  .0041317 -.0016356
T 8595  2 .2479012E+08   2540146E-02  .3478E+01 -.1278E+03   .9999877 -.0015619 -.0046980
T 8596  2 .2479719E+08   2540200E-02 -.3767E+02 -.2368E+02   .9999757  .0026155 -.0064644
T 8597  2 .2477458E+08   2540234E-02  .2998E+02  .6984E+02   .9999978 -.0003901  .0020436
T 8598  2 .2475636E+08   2540207E-02  .4742E+01 -.1226E+02   .9999925  .0038524  .0003830
T 8599  2 .2478370E+08   2540163E-02 -.5781E+01 -.1027E+02   .9999982  .0016958 -.0008671
T 8600  2 .2481543E+08   2540192E-02  .1027E+03 -.4107E+03   .9997645  .0042948 -.0212697
T 8601  2 .2476021E+08   2540257E-02 -.3765E+02 -.3870E+02   .9999880 -.0042221 -.0024984
T 8602  2 .2478499E+08   2540171E-02  .6622E+02  .4106E+02   .9999931  .0033260  .0016563
T 8603  2 .2478181E+08   2540053E-02 -.1270E+02 -.2026E+01   .9999965  .0001352 -.0026269
T 8604  2 .2477557E+08   2540128E-02  .4352E+02  .4932E+02   .9999859  .0037144  .0037929
T 8605  2 .2482683E+08   2540243E-02  .4012E+02  .6123E+02   .9999853  .0030236  .0044940
T 8606  2 .2478415E+08   2540142E-02 -.3311E+01  .4736E+02   .9999805 -.0014103  .0060866
T 8607  2 .2482804E+08   2540040E-02 -.4876E+02 -.1072E+01   .9999890 -.0046865  .0000346
T 8608  2 .2478550E+08   2540170E-02  .3542E+01 -.3649E+02   .9999593  .0041910 -.0079941
T 8609  2 .2478982E+08   2540114E-02 -.2758E+02  .9660E+01   .9999972 -.0013644  .0019440
T 8610  2 .2475542E+08   2540257E-02 -.2558E+02  .9806E+01   .9999996  .0003048  .0008274
T 8611  2 .2476728E+08   2540081E-02  .9878E+02  .9966E+02   .9989379  .0358287  .0289733
T 8612  2 .2477900E+08   2540193E-02  .1209E+02  .1803E+02   .9999972  .0022903 -.0005938
T 8613  2 .2477952E+08   2540203E-02 -.2951E+03  .5213E+02   .9994684 -.0317160  .0075548
T 8614  2 .2482439E+08   2540002E-02  .3586E+02  .3164E+02   .9999984  .0002017 -.0017867
T 8615  2 .2481257E+08   2540142E-02  .1537E+02  .4556E+01   .9999997  .0004449  .0006011
T 8616  2 .2476607E+08   2540080E-02 -.1084E+02 -.2720E+02   .9999993 -.0001232 -.0011713
T 8617  2 .2479650E+08   2540129E-02 -.1636E+03  .4311E+02   .9997639 -.0210943 -.0052061
T 8618  2 .2476185E+08   2540059E-02 -.1076E+02  .1944E+02   .9999511 -.0074741 -.0064835
T 8619  2 .2475587E+08   2540132E-02 -.6773E+02 -.1811E+02   .9999838 -.0056930 -.0001456
T 8620  2 .2478142E+08   2540095E-02 -.2161E+02 -.1333E+02   .9999987 -.0013974 -.0008633
T 8621  2 .2476196E+08   2540011E-02 -.1722E+02  .1739E+02   .9999988 -.0007913  .0013330
T 8622  2 .2473337E+08   2540074E-02  .1430E+02 -.1032E+02   .9999923  .0032909 -.0021189
T 8623  2 .2481019E+08   2540252E-02  .3353E+02 -.1055E+02   .9999882  .0043951 -.0020497
T 8624  2 .2474700E+08   2540146E-02  .1465E+02 -.1657E+02   .9999964  .0011275 -.0024171
T 8625  2 .2477291E+08   2540069E-02  .1124E+03 -.9313E+02   .9999487  .0082965 -.0058026
T 8626  2 .2476515E+08   2540200E-02 -.2967E+02 -.2897E+02   .9999689 -.0078094  .0011404
T 8627  2 .2478368E+08   2540103E-02  .1047E+03  .8203E+02   .9997892  .0136483  .0153375
T 8628  2 .2478268E+08   2540170E-02 -.2234E+02 -.4115E+01   .9999982 -.0019084 -.0000216
T 8629  2 .2478026E+08   2540212E-02 -.3939E+02  .5245E+01   .9999764 -.0060485  .0032672
T 8630  2 .2479950E+08   2540071E-02 -.6345E+01 -.3760E+02   .9999961 -.0026946 -.0007077
T 8631  2 .2475827E+08   2540195E-02  .2029E+02  .4339E+02   .9999823  .0013449 -.0057930
T 8632  2 .2477612E+08   2540205E-02  .8387E+02  .7409E+02   .9999908  .0034353  .0025756
T 8633  2 .2476871E+08   2540092E-02 -.2843E+02 -.9842E+02   .9999904  .0010384 -.0042606
T 8634  2 .2478823E+08   2540128E-02  .2338E+02 -.6797E+01   .9999907  .0042407 -.0007987
T 8635  2 .2482839E+08   2540110E-02  .1538E+03  .1035E+03   .9999326  .0101232  .0056798
T 8636  2 .2482411E+08   2540201E-02  .2025E+02 -.2454E+01   .9999936  .0030056 -.0019276
T 8637  2 .2476660E+08   2540225E-02  .9961E+02 -.9072E+02   .9997498  .0146130 -.0169375
T 8638  2 .2479919E+08   2540152E-02 -.1887E+02 -.1749E+02   .9999926 -.0036950  .0010499
T 8639  2 .2478177E+08   2540107E-02  .1885E+02  .5125E+01   .9999998  .0002200 -.0005060
T 8640  2 .2475266E+08   2540132E-02 -.3986E+02  .5657E+02   .9999837 -.0055462  .0013361
T 8641  2 .2481326E+08   2540022E-02  .2533E+02 -.3298E+02   .9999956 -.0011883 -.0027361
T 8642  2 .2476721E+08   2540152E-02  .8565E+01 -.3412E+01   .9999994 -.0011356  .0000459
T 8643  2 .2478221E+08   2540076E-02  .2777E+02 -.5285E+02   .9999932  .0018570 -.0031809
T 8644  2 .2481011E+08   2540205E-02 -.7174E+02 -.2081E+01   .9999504 -.0099342  .0006758
T 8645  2 .2479859E+08   2540131E-02  .3335E+02 -.1085E+02   .9999994 -.0001915 -.0010993
T 8646  2 .2477802E+08   2540239E-02  .1184E+02  .4215E+01   .9999995  .0001836 -.0009725
T 8647  2 .2480010E+08   2540057E-02  .6810E+01 -.2430E+02   .9999921  .0018405 -.0035172
T 8648  2 .2478061E+08   2540186E-02  .5069E+02 -.3985E+02   .9998970  .0091342 -.0110685
T 8649  2 .2477666E+08   2540160E-02 -.1186E+02  .2946E+02   .9999913 -.0022902  .0034791
T 8650  2 .2475893E+08   2540230E-02  .1305E+02  .3764E+02   .9999972 -.0009292  .0021831
T 8651  2 .2478855E+08   2540233E-02 -.1517E+02  .6850E+02   .9999663 -.0063544  .0051914
T 8652  2 .2476735E+08   2540248E-02  .1117E+03 -.1182E+02   .9999644  .0083439  .0012773
T 8653  2 .2477719E+08   2540221E-02  .7234E+02 -.4686E+01   .9999948  .0032210 -.0003394
T 8654  2 .2477225E+08   2540194E-02  .2347E+02  .3706E+02   .9999851  .0017060  .0051890
T 8655  2 .2477389E+08   2540085E-02  .6097E+02  .1254E+02   .9999907  .0043047 -.0001185
T 8656  2 .2473620E+08   2540134E-02  .4107E+02 -.3939E+02   .9999985  .0014904 -.0008445
T 8657  2 .2472114E+08   2540262E-02  .1562E+02 -.9858E+01   .9999986  .0013321  .0010319
T 8658  2 .2477399E+08   2540046E-02 -.1285E+03 -.1229E+03   .9998907 -.0103107 -.0105943
T 8659  2 .2479890E+08   2540187E-02  .1348E+02  .1007E+03   .9999995  .0004658  .0008971
T 8660  2 .2477459E+08   2540224E-02  .3187E+01  .4473E+02   .9999894 -.0044913  .0009796
T 8661  2 .2477074E+08   2540109E-02  .2973E+02  .2755E+02   .9999858  .0027532  .0045626
T 8662  2 .2478150E+08   2540092E-02  .8473E+02  .1283E+03   .9998505  .0060509  .0161959
T 8663  2 .2477988E+08   2540112E-02  .3784E+02  .9413E+02   .9999876 -.0006893  .0049383
T 8664  2 .2479419E+08   2540094E-02 -.2889E+02  .6062E+02   .9999761  .0003980  .0069049
T 8665  2 .2478155E+08   2540180E-02  .2369E+02  .6747E+02   .9999920  .0020628  .0034181
T 8666  2 .2479969E+08   2540039E-02 -.5141E+01 -.5825E+02   .9999906  .0009254 -.0042444
T 8667  2 .2475935E+08   2540250E-02  .6477E+01  .2223E+01   .9999971 -.0020632  .0012340
T 8668  2 .2480151E+08   2540264E-02  .8515E+01  .2855E+02   .9999954  .0017672  .0024664
T 8669  2 .2477436E+08   2540173E-02  .1013E+02 -.8824E+01   .9999994 -.0009260  .0005294
T 8670  2 .2477115E+08   2540247E-02  .2730E+02 -.2523E+02   .9999984  .0016924 -.0006207
T 8671  2 .2475190E+08   2540243E-02 -.3819E+02 -.1610E+02   .9999982 -.0017591  .0007363
T 8672  2 .2473137E+08   2540000E-02 -.6159E+02  .3354E+01   .9999869 -.0050499 -.0008873
T 8673  2 .2480531E+08   2540010E-02  .3978E+02 -.8801E+01   .9999829  .0048864 -.0032130
T 8674  2 .2477565E+08   2540032E-02 -.1022E+02  .1282E+02   .9999987 -.0015836 -.0000996
T 8675  2 .2478714E+08   2540052E-02  .2172E+02  .2468E+02   .9999967 -.0025607  .0001468
T 8676  2 .2475636E+08   2540195E-02 -.1574E+02  .1129E+02   .9999885 -.0023699  .0041812
T 8677  2 .2478603E+08   2540068E-02  .3868E+01 -.5410E+02   .9999871 -.0026327 -.0043408
T 8678  2 .2479291E+08   2540171E-02 -.2407E+01  .2519E+02   .9999938 -.0023856  .0025993
T 8679  2 .2477778E+08   2540080E-02  .1265E+02 -.2072E+02   .9999999 -.0003200  .0000843
T 8680  2 .2482732E+08   2540089E-02  .2136E+02 -.1008E+03   .9999136  .0033335 -.0127159
T 8681  2 .2478812E+08   2540104E-02 -.8699E+01 -.3597E+02   .9999911  .0016825 -.0038772
T 8682  2 .2473189E+08   2540174E-02  .1551E+02 -.3551E+02   .9999922  .0037529  .0012530
T 8683  2 .2477940E+08   2540155E-02  .3130E+02  .1497E+02   .9999886  .0046449  .0011173
T 8684  2 .2473496E+08   2540024E-02  .2816E+02  .1104E+01   .9999941  .0025154 -.0023316
T 8685  2 .2476587E+08   2540259E-02 -.1788E+02  .2797E+02   .9999948 -.0026734  .0018189
T 8686  2 .2474447E+08   2540239E-02 -.1191E+03  .6083E+02   .9999313 -.0109187  .0042691
T 8687  2 .2477902E+08   2540065E-02  .3284E+02 -.1669E+02   .9999921  .0039134  .0007613
T 8688  2 .2478268E+08   2540155E-02  .1004E+03  .1544E+02   .9999275  .0105170  .0058592
T 8689  2 .2475861E+08   2540169E-02  .6156E+01  .8943E+01   .9999993  .0009032 -.0007834
T 8690  2 .2484076E+08   2540187E-02  .1336E+03 -.2182E+03   .9999357  .0071004 -.0088371
T 8691  2 .2473693E+08   2540173E-02 -.1349E+03 -.3000E+02   .9994875 -.0300062 -.0111519
T 8692  2 .2476120E+08   2540226E-02  .7668E+01 -.2828E+02   .9999832  .0001443 -.0057894
T 8693  2 .2479148E+08   2540107E-02 -.6441E+02  .1064E+02   .9999754 -.0057616  .0039973
T 8694  2 .2479406E+08   2540051E-02  .5210E+02  .9780E+01   .9999988  .0008225 -.0013129
T 8695  2 .2479893E+08   2540185E-02  .1111E+02 -.2342E+01   .9999995  .0009305  .0003147
T 8696  2 .2482108E+08   2540220E-02 -.5743E+02 -.1009E+02   .9999872 -.0042301 -.0027667
T 8697  2 .2475268E+08   2540183E-02 -.1770E+02  .5493E+02   .9999673 -.0063806  .0049720
T 8698  2 .2475109E+08   2540075E-02 -.2785E+01  .2769E+02   .9999815 -.0056223 -.0023180
T 8699  2 .2477239E+08   2540026E-02 -.3613E+02  .6091E+01   .9999943 -.0033615 -.0002869
T 8700  2 .2477676E+08   2540173E-02  .4007E+02 -.1153E+02   .9999976  .0018409 -.0011723
T 8701  2 .2478681E+08   2540206E-02  .2166E+02 -.4964E+01   .9999996  .0007276 -.0004242
T 8702  2 .2477620E+08   2540035E-02 -.4866E+02 -.1412E+02   .9997931  .0024292 -.0201958
T 8703  2 .2483519E+08   2540147E-02  .2491E+02  .3395E+02   .9999910  .0016812  .0038992
T 8704  2 .2478617E+08   2540232E-02 -.4507E+02 -.1260E+01   .9999906 -.0016879  .0040050
T 8705  2 .2479841E+08   2540138E-02 -.3242E+02  .2110E+03   .9999340 -.0023729  .0112407
T 8706  2 .2473987E+08   2540091E-02  .2613E+00  .3631E+02   .9999840 -.0009150  .0055779
T 8707  2 .2474461E+08   2540167E-02 -.2136E+01 -.2064E+02   .9999785 -.0011649 -.0064551
T 8708  2 .2479179E+08   2540055E-02 -.7746E+02  .3417E+01   .9999944 -.0033121 -.0004075
T 8709  2 .2480153E+08   2540187E-02  .4299E+02 -.1533E+02   .9999891  .0043702 -.0016588
T 8710  2 .2476595E+08   2540264E-02  .3020E+01  .1646E+02   .9999954 -.0020195  .0022775
T 8711  2 .2479717E+08   2540183E-02 -.2915E+02 -.2049E+02   .9999857 -.0043602 -.0030954
T 8712  2 .2478669E+08   2540176E-02  .4996E+01 -.9364E+02   .9999323 -.0004528 -.0116253
T 8713  2 .2475433E+08   2540138E-02 -.2956E+02 -.1070E+03   .9999235 -.0033165 -.0119201
T 8714  2 .2484844E+08   2540257E-02 -.1231E+02  .2858E+01   .9999991  .0006607  .0012055
T 8715  2 .2476613E+08   2540189E-02 -.3538E+02  .5673E+01   .9999929 -.0028572  .0024699
T 8716  2 .2479609E+08   2540256E-02  .2976E+02  .7561E+01   .9999940  .0034515 -.0000030
T 8717  2 .2477582E+08   2540174E-02 -.3342E+02 -.6802E+02   .9999863 -.0016882 -.0049476
T 8718  2 .2473718E+08   2540221E-02 -.9532E+01  .1238E+02   .9999992 -.0011551 -.0005576
T 8719  2 .2477273E+08   2540122E-02  .3104E+02 -.5277E+02   .9999701  .0014795 -.0075848
T 8720  2 .2477704E+08   2540012E-02  .4762E+02 -.1385E+02   .9999924  .0033606 -.0019694
T 8721  2 .2480403E+08   2540124E-02  .1758E+03 -.6257E+02   .9998448  .0156751 -.0080441
T 8722  2 .2475280E+08   2540201E-02  .6129E+01 -.4962E+02   .9999709  .0074972  .0014308
T 8723  2 .2478363E+08   2540104E-02 -.1541E+02 -.1304E+02   .9999957 -.0006466 -.0028761
T 8724  2 .2478620E+08   2540192E-02  .1716E+02 -.3846E+02   .9999899  .0015660 -.0042126
T 8725  2 .2482707E+08   2540131E-02 -.9148E+02 -.1576E+03   .9999572 -.0041062 -.0082851
T 8726  2 .2472643E+08   2540151E-02 -.3021E+02  .1642E+02   .9999997  .0007570 -.0000240
T 8727  2 .2476782E+08   2540227E-02 -.7972E+02 -.6344E+02   .9999891 -.0025301 -.0039312
T 8728  2 .2478875E+08   2540193E-02  .9187E+01 -.1269E+02   .9999925  .0032470 -.0021191
T 8729  2 .2478750E+08   2540113E-02  .1058E+02  .5654E+01   .9999963  .0002422 -.0027082
T 8730  2 .2479163E+08   2540085E-02  .3864E+02 -.1639E+02   .9999536  .0089463 -.0035595
T 8731  2 .2474241E+08   2540245E-02 -.7067E+02  .3868E+02   .9999949 -.0027698  .0015731
T 8732  2 .2476725E+08   2540225E-02  .5353E+02 -.8217E+02   .9999939  .0027873 -.0021152
T 8733  2 .2474270E+08   2540251E-02  .6623E+02  .1941E+02   .9999597  .0085561 -.0027101
T 8734  2 .2477601E+08   2540052E-02  .4907E+02  .1617E+02   .9999961  .0027298 -.0006529
T 8735  2 .2477587E+08   2540038E-02 -.9320E+02 -.1515E+03   .9996358 -.0098928 -.0251066
